ticker,corp_name,유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
367000,플래티어,176.506,1161.0,46.46,39.64,1701.0,66.59
075130,플랜티넷,386.491,517.0,20.66,18.054,2182.0,85.43
009810,플레이그램,152.874,1367.0,54.71,63.92,1312.0,51.35
237820,플레이디,245.674,842.0,33.68,57.151,1410.0,55.19
023770,플레이위드,93.105,1984.0,79.42,94.062,930.0,36.39
019570,플루토스,324.759,624.0,24.95,27.068,1941.0,75.99
300080,플리토,527.29,333.0,13.3,50.105,1517.0,59.38
033790,피노,590.701,294.0,11.73,107.369,817.0,31.96
032580,피델릭스,785.636,204.0,8.13,19.2,2150.0,84.18
051380,피씨디렉트,171.367,1193.0,47.74,135.472,618.0,24.17
241820,피씨엘,70.034,2236.0,89.51,203.198,316.0,12.34
237750,피앤씨테크,146.666,1422.0,56.91,43.282,1624.0,63.57
460940,피앤에스미캐닉스,3647.042,7.0,0.24,3.442,2527.0,98.94
319660,피에스케이,491.13,364.0,14.54,20.699,2112.0,82.69
031980,피에스케이홀딩스,466.081,404.0,16.14,19.028,2155.0,84.37
002230,피에스텍,444.429,434.0,17.34,33.421,1820.0,71.25
043370,피에이치에이,238.266,872.0,34.88,33.666,1811.0,70.9
239890,피엔에이치테크,277.262,730.0,29.2,36.48,1758.0,68.82
347740,피엔케이피부임상연구센타,1014.634,142.0,5.65,6.745,2462.0,96.4
137400,피엔티,127.566,1607.0,64.32,159.426,475.0,18.57
257370,피엔티엠에스,170.242,1199.0,47.98,101.335,868.0,33.96
147760,피엠티,91.867,1998.0,79.98,94.026,931.0,36.43
128660,피제이메탈,164.657,1255.0,50.22,81.268,1088.0,42.58
006140,피제이전자,172.744,1179.0,47.18,44.575,1601.0,62.67
376180,피코그램,137.24,1496.0,59.87,81.251,1089.0,42.62
304840,피플바이오,103.152,1872.0,74.93,255.28,223.0,8.7
087600,픽셀플러스,522.15,340.0,13.58,21.354,2092.0,81.9
291810,핀텔,1133.411,120.0,4.77,9.974,2386.0,93.42
378340,필에너지,238.859,869.0,34.76,48.343,1545.0,60.48
161580,필옵틱스,156.256,1337.0,53.5,60.391,1356.0,53.07
347770,핌스,114.709,1743.0,69.76,53.201,1467.0,57.42
163730,핑거,311.94,651.0,26.03,32.235,1843.0,72.15
417180,핑거스토리,248.826,824.0,32.96,40.989,1666.0,65.22
086790,하나금융지주,,,,1363.728,12.0,0.43
299030,하나기술,93.36,1980.0,79.26,145.126,554.0,21.66
067310,하나마이크론,99.243,1918.0,76.77,220.99,282.0,11.01
166090,하나머티리얼즈,113.407,1756.0,70.28,62.214,1341.0,52.49
293480,하나제약,333.041,607.0,24.27,23.558,2028.0,79.4
039130,하나투어,125.387,1636.0,65.48,270.445,200.0,7.79
136480,하림,61.502,2311.0,92.51,188.087,367.0,14.34
003380,하림지주,79.014,2152.0,86.14,170.601,424.0,16.57
450330,하스,333.61,605.0,24.19,20.735,2110.0,82.61
101670,하이드로리튬,393.274,507.0,20.26,12.611,2316.0,90.68
365590,하이딥,103.948,1865.0,74.65,144.164,560.0,21.9
149980,하이로닉,720.419,238.0,9.49,14.571,2267.0,88.76
013030,하이록코리아,1416.799,75.0,2.96,8.422,2431.0,95.18
352820,하이브,215.144,953.0,38.13,55.934,1424.0,55.74
126700,하이비젼시스템,362.25,553.0,22.11,26.253,1959.0,76.69
071090,하이스틸,104.136,1863.0,74.57,80.71,1099.0,43.01
160190,하이젠알앤엠,172.692,1180.0,47.22,75.777,1166.0,45.63
221840,하이즈항공,224.797,914.0,36.56,183.069,378.0,14.77
106190,하이텍팜,339.036,593.0,23.71,16.997,2196.0,85.98
000080,하이트진로,61.888,2309.0,92.43,199.396,329.0,12.85
000140,하이트진로홀딩스,49.043,2387.0,95.55,253.204,228.0,8.89
065650,하이퍼코퍼레이션,68.78,2246.0,89.91,245.359,243.0,9.48
066130,하츠,215.947,949.0,37.97,43.769,1615.0,63.22
004590,한국가구,278.541,729.0,29.15,26.38,1955.0,76.54
036460,한국가스공사,79.79,2147.0,85.94,432.678,107.0,4.15
039340,한국경제TV,298.364,688.0,27.51,13.552,2292.0,89.74
005430,한국공항,249.026,823.0,32.92,35.732,1771.0,69.33
071050,한국금융지주,,,,1021.985,26.0,0.98
034950,한국기업평가,405.877,483.0,19.3,30.079,1884.0,73.76
010040,한국내화,133.597,1535.0,61.43,69.276,1246.0,48.77
025540,한국단자공업,224.015,919.0,36.76,45.344,1585.0,62.04
222980,한국맥널티,130.817,1572.0,62.92,112.844,771.0,30.16
010100,한국무브넥스,108.409,1810.0,72.45,145.958,550.0,21.5
256840,한국비엔씨,641.348,274.0,10.93,12.932,2311.0,90.48
219750,한국비티비,149.211,1398.0,55.95,51.047,1492.0,58.4
004090,한국석유공업,123.17,1661.0,66.48,94.559,924.0,36.15
025550,한국선재,129.108,1587.0,63.52,93.169,939.0,36.74
002200,한국수출포장공업,360.572,560.0,22.39,19.798,2133.0,83.51
002960,한국쉘석유,307.67,660.0,26.39,50.301,1510.0,59.11
017890,한국알콜,509.539,349.0,13.94,16.544,2208.0,86.45
000240,한국앤컴퍼니,154.719,1350.0,54.02,15.351,2238.0,87.62
080720,한국유니온제약,62.859,2301.0,92.11,807.952,52.0,2.0
123890,한국자산신탁,133.69,1533.0,61.35,65.037,1295.0,50.69
015760,한국전력공사,45.734,2399.0,96.04,496.69,91.0,3.53
041460,한국전자인증,131.795,1561.0,62.47,34.377,1798.0,70.39
006200,한국전자홀딩스,299.376,683.0,27.31,31.252,1857.0,72.7
101680,한국정밀기계,213.438,964.0,38.57,73.559,1199.0,46.93
039740,한국정보공학,154.134,1357.0,54.31,76.585,1154.0,45.16
053300,한국정보인증,122.663,1667.0,66.72,74.555,1186.0,46.42
025770,한국정보통신,242.753,852.0,34.08,51.039,1493.0,58.44
027970,한국제지,138.181,1485.0,59.43,70.963,1229.0,48.1
023350,한국종합기술,87.684,2042.0,81.74,166.869,443.0,17.31
025890,한국주강,188.048,1092.0,43.69,21.57,2086.0,81.67
000970,한국주철관공업,416.763,467.0,18.66,20.709,2111.0,82.65
104700,한국철강,1042.741,135.0,5.37,10.947,2353.0,92.13
062970,한국첨단소재,80.657,2138.0,85.58,477.052,95.0,3.68
017960,한국카본,124.837,1641.0,65.68,85.324,1028.0,40.23
023760,한국캐피탈,,,,562.074,81.0,3.13
054040,한국컴퓨터,381.928,528.0,21.11,21.026,2104.0,82.37
161890,한국콜마,70.674,2230.0,89.27,107.653,813.0,31.81
021650,한국큐빅,150.069,1391.0,55.67,80.922,1093.0,42.77
161390,한국타이어앤테크놀로지,197.303,1041.0,41.65,41.581,1654.0,64.75
034830,한국토지신탁,320.83,632.0,25.27,91.2,955.0,37.37
007280,한국특강,108.048,1817.0,72.73,147.997,536.0,20.96
032300,한국파마,381.111,530.0,21.19,57.313,1405.0,54.99
037230,한국팩키지,66.292,2263.0,90.59,110.324,795.0,31.1
047810,한국항공우주,110.667,1788.0,71.57,364.662,129.0,5.01
123690,한국화장품,163.863,1267.0,50.7,90.679,963.0,37.68
003350,한국화장품제조,269.2,753.0,30.12,47.244,1563.0,61.18
030520,한글과컴퓨터,231.589,894.0,35.76,40.413,1683.0,65.88
052600,한네트,261.705,781.0,31.24,43.844,1614.0,63.18
011500,한농화성,341.493,586.0,23.43,41.284,1659.0,64.94
002390,한독,96.058,1945.0,77.85,172.8,417.0,16.29
256150,한독크린텍,589.953,295.0,11.77,10.845,2357.0,92.28
092460,한라IMS,416.659,468.0,18.7,21.293,2094.0,81.98
053690,한미글로벌,124.261,1648.0,65.96,106.874,822.0,32.16
042700,한미반도체,254.805,804.0,32.16,31.427,1854.0,72.58
008930,한미사이언스,69.954,2237.0,89.55,60.853,1354.0,53.0
128940,한미약품,109.308,1801.0,72.09,62.872,1329.0,52.02
452190,한빛레이저,516.19,344.0,13.74,22.656,2051.0,80.3
047080,한빛소프트,188.17,1091.0,43.65,88.735,985.0,38.54
009240,한샘,108.519,1808.0,72.37,204.352,313.0,12.22
452280,한선엔지니어링,351.096,573.0,22.91,33.999,1802.0,70.54
020000,한섬,316.427,646.0,25.83,24.185,2014.0,78.85
003680,한성기업,95.558,1951.0,78.09,260.638,218.0,8.5
066980,한성크린텍,80.915,2136.0,85.5,173.973,413.0,16.14
105630,한세실업,121.222,1679.0,67.2,100.732,873.0,34.16
069640,한세엠케이,72.414,2210.0,88.47,483.678,94.0,3.64
016450,한세예스24홀딩스,86.398,2057.0,82.34,184.14,372.0,14.53
009180,한솔로지스틱스,158.585,1316.0,52.66,105.96,834.0,32.63
114810,한솔아이원스,238.073,874.0,34.96,27.297,1935.0,75.75
070590,한솔인티큐브,132.207,1552.0,62.11,152.236,520.0,20.33
213500,한솔제지,95.031,1958.0,78.37,193.451,352.0,13.75
014680,한솔케미칼,127.785,1604.0,64.2,36.701,1752.0,68.59
004710,한솔테크닉스,123.381,1658.0,66.36,71.753,1221.0,47.79
010420,한솔피엔에스,131.911,1558.0,62.35,169.989,429.0,16.76
004150,한솔홀딩스,160.159,1298.0,51.94,38.583,1720.0,67.33
025750,한솔홈데코,107.455,1823.0,72.97,134.454,623.0,24.36
226440,한송네오텍,76.474,2181.0,87.3,299.243,170.0,6.62
042520,한스바이오메드,99.231,1919.0,76.81,81.333,1087.0,42.54
004960,한신공영,132.055,1553.0,62.15,196.662,342.0,13.36
011700,한신기계공업,273.781,736.0,29.44,41.285,1658.0,64.9
430690,한싹,155.028,1346.0,53.86,22.009,2076.0,81.28
078350,한양디지텍,134.712,1523.0,60.95,73.713,1196.0,46.81
045100,한양이엔지,190.857,1073.0,42.93,50.944,1496.0,58.56
001750,한양증권,,,,236.733,262.0,10.22
018880,한온시스템,88.184,2039.0,81.62,254.157,227.0,8.85
009420,한올바이오파마,245.83,840.0,33.6,26.45,1953.0,76.46
320000,한울반도체,396.547,498.0,19.9,37.021,1748.0,68.43
091440,한울소재과학,169.023,1212.0,48.5,170.14,427.0,16.69
276730,한울앤제주,102.058,1890.0,75.65,298.738,171.0,6.66
014130,한익스프레스,76.833,2176.0,87.1,289.552,175.0,6.82
024740,한일단조,131.941,1555.0,62.23,92.05,949.0,37.13
005860,한일사료,304.698,667.0,26.67,32.31,1842.0,72.11
300720,한일시멘트,149.117,1400.0,56.03,62.514,1334.0,52.21
002220,한일철강,78.424,2156.0,86.3,102.109,864.0,33.8
006390,한일현대시멘트,190.887,1071.0,42.85,110.045,796.0,31.14
003300,한일홀딩스,152.817,1368.0,54.75,60.965,1352.0,52.92
007770,한일화학,178.485,1148.0,45.94,33.035,1828.0,71.56
051600,한전KPS,302.571,676.0,27.03,27.23,1936.0,75.79
052690,한전기술,159.471,1308.0,52.34,63.964,1310.0,51.27
130660,한전산업,186.643,1099.0,43.97,90.262,967.0,37.84
198940,한주라이트메탈,68.713,2248.0,89.99,334.131,140.0,5.44
058450,한주에이알티,135.419,1510.0,60.43,82.983,1065.0,41.68
107640,한중엔시에스,150.577,1387.0,55.51,107.392,816.0,31.92
002320,한진,65.71,2267.0,90.75,174.918,409.0,15.98
003480,한진중공업홀딩스,62.22,2306.0,92.31,339.849,139.0,5.41
180640,한진칼,80.245,2141.0,85.7,26.983,1943.0,76.07
005110,한창,63.836,2289.0,91.63,-547.028,2548.0,99.76
079170,한창산업,372.084,545.0,21.79,28.854,1903.0,74.5
009460,한창제지,71.244,2226.0,89.11,204.677,312.0,12.18
372910,한컴라이프케어,196.647,1047.0,41.89,46.634,1571.0,61.5
054920,한컴위드,48.596,2388.0,95.59,54.216,1454.0,56.91
457370,한켐,862.55,182.0,7.25,14.292,2274.0,89.03
002680,한탑,50.242,2379.0,95.23,203.008,317.0,12.38
000880,한화,141.512,1467.0,58.71,537.072,84.0,3.25
452260,한화갤러리아,60.896,2315.0,92.67,135.235,620.0,24.25
451800,한화리츠,19.472,2477.0,99.16,382.512,124.0,4.82
489790,한화비전,187.932,1094.0,43.77,92.93,942.0,36.86
088350,한화생명,,,,1021.631,27.0,1.02
000370,한화손해보험,,,,571.642,79.0,3.06
009830,한화솔루션,92.954,1986.0,79.5,183.183,376.0,14.69
272210,한화시스템,85.398,2073.0,82.98,136.88,606.0,23.7
012450,한화에어로스페이스,89.622,2022.0,80.94,281.342,187.0,7.29
082740,한화엔진,133.831,1528.0,61.15,259.298,219.0,8.54
042660,한화오션,108.693,1805.0,72.25,266.904,206.0,8.03
003530,한화투자증권,,,,721.585,58.0,2.23
195870,해성디에스,159.736,1304.0,52.18,42.77,1637.0,64.08
034810,해성산업,113.878,1750.0,70.04,92.289,946.0,37.02
059270,해성에어로보틱스,920.135,161.0,6.41,7.003,2456.0,96.16
076610,해성옵틱스,60.848,2316.0,92.71,503.874,90.0,3.49
101530,해태제과식품,51.074,2372.0,94.95,140.029,583.0,22.8
220180,핸디소프트,361.968,554.0,22.15,22.205,2063.0,80.77
143210,핸즈코퍼레이션,50.978,2373.0,94.99,420.817,113.0,4.39
900270,헝셩그룹,563.106,313.0,12.49,18.742,2163.0,84.68
214180,헥토이노베이션,157.214,1331.0,53.26,109.922,798.0,31.22
234340,헥토파이낸셜,125.782,1631.0,65.28,198.339,332.0,12.97
084990,헬릭스미스,1248.893,106.0,4.21,4.824,2511.0,98.32
187660,현대ADM,55.093,2349.0,94.03,330.363,142.0,5.52
000720,현대건설,143.897,1443.0,57.75,179.287,393.0,15.35
170030,현대공업,202.128,1014.0,40.57,46.168,1574.0,61.61
453340,현대그린푸드,192.647,1062.0,42.49,42.584,1641.0,64.24
086280,현대글로비스,185.693,1103.0,44.13,91.264,953.0,37.29
064350,현대로템,122.069,1671.0,66.88,163.075,456.0,17.82
079430,현대리바트,123.787,1653.0,66.16,108.476,807.0,31.57
012330,현대모비스,223.018,925.0,37.0,44.405,1604.0,62.79
319400,현대무벡스,199.44,1030.0,41.21,73.615,1197.0,46.85
048410,현대바이오,24.775,2468.0,98.8,71.672,1222.0,47.83
052260,현대바이오랜드,192.166,1064.0,42.57,41.097,1664.0,65.14
069960,현대백화점,92.646,1991.0,79.7,79.931,1112.0,43.52
004560,현대비앤지스틸,241.199,861.0,34.44,46.02,1576.0,61.69
016790,현대사료,303.602,673.0,26.91,31.545,1852.0,72.5
004310,현대약품,135.57,1508.0,60.35,97.784,898.0,35.14
041440,현대에버다임,205.5,998.0,39.93,57.501,1400.0,54.8
039010,현대에이치티,227.365,905.0,36.2,39.876,1694.0,66.31
017800,현대엘리베이터,93.786,1976.0,79.09,166.245,446.0,17.43
307950,현대오토에버,178.345,1150.0,46.02,93.555,935.0,36.58
011210,현대위아,165.282,1249.0,49.98,75.744,1167.0,45.67
090850,현대이지웰,149.388,1397.0,55.91,131.611,641.0,25.07
005380,현대자동차,145.598,1429.0,57.19,182.516,381.0,14.88
004020,현대제철,148.849,1404.0,56.19,79.707,1116.0,43.67
005440,현대지에프홀딩스,191.421,1067.0,42.69,44.231,1607.0,62.91
001500,현대차증권,,,,820.977,47.0,1.8
011760,현대코퍼레이션,139.622,1475.0,59.03,214.699,297.0,11.59
227840,현대코퍼레이션홀딩스,192.658,1061.0,42.45,23.543,2032.0,79.55
126560,현대퓨처넷,684.294,258.0,10.29,9.509,2397.0,93.85
001450,현대해상,,,,922.979,35.0,1.33
057050,현대홈쇼핑,267.863,755.0,30.2,34.927,1784.0,69.84
460930,현대힘스,180.263,1131.0,45.25,39.82,1696.0,66.39
092300,현우산업,118.658,1707.0,68.32,77.138,1146.0,44.85
138360,협진,336.607,597.0,23.87,35.316,1776.0,69.53
011080,형지I&C,134.342,1526.0,61.07,129.864,651.0,25.46
308100,형지글로벌,108.546,1806.0,72.29,120.506,715.0,27.97
093240,형지엘리트,179.734,1135.0,45.41,89.788,973.0,38.07
003010,혜인,138.086,1487.0,59.51,118.632,723.0,28.28
111110,호전실업,118.369,1712.0,68.52,123.14,692.0,27.07
008770,호텔신라,122.689,1665.0,66.64,196.952,339.0,13.24
060560,홈센타홀딩스,99.96,1907.0,76.33,102.906,853.0,33.37
064240,홈캐스트,305.557,665.0,26.59,25.349,1981.0,77.56
039610,화성밸브,373.346,542.0,21.67,38.413,1722.0,67.41
378850,화승알앤에이,82.739,2115.0,84.66,212.255,299.0,11.67
241590,화승엔터프라이즈,83.028,2111.0,84.5,172.746,418.0,16.33
006060,화승인더스트리,78.506,2155.0,86.26,193.635,351.0,13.71
013520,화승코퍼레이션,96.208,1942.0,77.73,255.949,222.0,8.66
010690,화신,89.66,2019.0,80.82,155.429,494.0,19.31
126640,화신정공,127.471,1611.0,64.48,58.867,1372.0,53.7
133820,화인베스틸,38.918,2427.0,97.16,353.584,133.0,5.17
127980,화인써키트,123.252,1659.0,66.4,107.987,812.0,31.77
061250,화일약품,1142.231,114.0,4.53,5.995,2477.0,96.98
010660,화천기계,209.324,981.0,39.25,25.401,1980.0,77.52
000850,화천기공,291.07,703.0,28.11,27.142,1937.0,75.83
016580,환인제약,475.024,387.0,15.46,12.953,2310.0,90.44
032560,황금에스티,307.394,661.0,26.43,25.153,1986.0,77.75
004800,효성,75.58,2191.0,87.71,73.327,1201.0,47.0
094280,효성 ITX,117.992,1715.0,68.64,135.587,617.0,24.13
097870,효성오앤비,482.214,379.0,15.14,17.318,2192.0,85.82
298040,효성중공업,98.178,1930.0,77.25,202.528,319.0,12.46
298020,효성티앤씨,87.366,2046.0,81.9,159.579,474.0,18.53
298000,효성화학,34.842,2438.0,97.6,-4912.327,2553.0,99.96
093370,후성,87.281,2049.0,82.02,148.32,534.0,20.88
290270,휴네시온,278.805,726.0,29.03,16.233,2216.0,86.76
005870,휴니드테크놀러지스,262.798,772.0,30.88,40.299,1687.0,66.04
353190,휴럼,201.731,1020.0,40.81,96.602,910.0,35.61
090710,휴림로봇,160.3,1297.0,51.9,57.699,1395.0,54.6
078590,휴림에이텍,63.557,2293.0,91.79,57.176,1409.0,55.15
205470,휴마시스,261.81,779.0,31.16,33.244,1826.0,71.48
115160,휴맥스,84.011,2095.0,83.86,300.687,167.0,6.5
028080,휴맥스홀딩스,83.404,2107.0,84.34,308.773,158.0,6.15
175140,휴먼테크놀로지,265.106,763.0,30.52,43.49,1621.0,63.45
200670,휴메딕스,826.868,190.0,7.57,9.285,2406.0,94.2
079980,휴비스,71.848,2213.0,88.59,225.715,273.0,10.65
065510,휴비츠,115.277,1740.0,69.64,82.395,1075.0,42.07
005010,휴스틸,335.845,598.0,23.91,27.833,1926.0,75.4
263920,휴엠앤씨,165.025,1252.0,50.1,40.873,1670.0,65.37
243070,휴온스,167.372,1231.0,49.26,72.93,1206.0,47.2
084110,휴온스글로벌,189.227,1085.0,43.41,45.82,1580.0,61.85
145020,휴젤,856.136,184.0,7.33,11.73,2337.0,91.5
024060,흥구석유,63.028,2298.0,91.99,17.744,2186.0,85.59
010240,흥국,539.962,322.0,12.86,15.681,2234.0,87.47
189980,흥국에프엔비,113.59,1753.0,70.16,127.634,660.0,25.81
000540,흥국화재,,,,1568.872,9.0,0.31
003280,흥아해운,155.938,1340.0,53.62,89.524,978.0,38.27
037440,희림,135.823,1506.0,60.27,153.622,508.0,19.86
238490,힘스,159.074,1311.0,52.46,22.627,2052.0,80.34
031210,서울보증보험,,,,80.34,1104.0,43.2
081180,쎄크,119.63,1696.0,67.88,279.89,192.0,7.48
088980,맥쿼리인프라,,,,,,
094800,맵스리얼티1,,,,,,
098070,한텍,105.13,1850.0,74.05,85.81,1023.0,40.03
125020,티씨머티리얼즈,242.68,853.0,34.12,33.89,1806.0,70.7
136150,원일티엔아이,120.11,1691.0,67.68,102.07,865.0,33.84
152550,한국ANKOR유전,,,,,,
323230,엠에프엠코리아,,,,,,
364950,에이아이코리아,171.84,1186.0,47.46,93.93,932.0,36.47
415640,KB발해인프라,,,,,,
424870,이뮨온시아,305.93,663.0,26.51,34.86,1787.0,69.96
448900,한국피아이엠,110.43,1790.0,71.65,75.16,1175.0,45.99
452450,피아이이,165.6,1245.0,49.82,89.16,982.0,38.43
459510,나우로보틱스,166.92,1234.0,49.38,182.67,380.0,14.85
462860,더즌,131.99,1554.0,62.19,179.61,392.0,15.32
476040,오가노이드사이언스,334.52,601.0,24.03,69.31,1245.0,48.73
484810,티엑스알로보틱스,120.37,1687.0,67.52,144.88,555.0,21.7
489460,바이오비쥬,458.22,414.0,16.54,22.11,2072.0,81.12
