ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%),ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%),유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
66570,LG전자,6.644,1012.0,40.34,-6.395,1227.0,48.21,2.428,1373.0,53.97,3.9,1084.0,43.3,124.228,1649.0,66.0,160.314,471.0,18.41
37560,LG헬로비전,0.519,1482.0,59.1,-71.547,1981.0,77.86,-21.047,2154.0,84.7,1.13,1511.0,60.38,122.836,1664.0,66.6,180.018,388.0,15.16
51910,LG화학,-11.464,2051.0,81.8,-63.751,1917.0,75.34,1.158,1503.0,59.09,1.87,1409.0,56.3,131.917,1556.0,62.27,95.555,916.0,35.84
79550,LIG넥스원,41.921,238.0,9.46,23.286,750.0,29.45,18.923,169.0,6.61,7.01,690.0,27.55,84.362,2087.0,83.54,394.997,120.0,4.66
225190,LK삼양,-17.976,2213.0,88.27,185.767,192.0,7.51,-5.013,1839.0,72.31,-10.08,2024.0,80.89,202.264,1012.0,40.49,55.698,1430.0,55.97
6260,LS,12.516,739.0,29.45,19.259,792.0,31.1,5.744,991.0,38.95,3.9,1084.0,43.3,122.682,1666.0,66.68,198.321,333.0,13.0
680,LS네트웍스,409.392,14.0,0.52,120.508,289.0,11.33,-4.267,1818.0,71.48,1.32,1485.0,59.34,86.346,2059.0,82.42,931.497,33.0,1.25
60370,LS마린솔루션,84.064,101.0,3.99,-5.305,1208.0,47.46,7.983,732.0,28.76,9.51,493.0,19.67,374.362,541.0,21.63,22.153,2067.0,80.92
417200,LS머트리얼즈,3.792,1218.0,48.56,-54.326,1834.0,72.08,2.774,1329.0,52.24,4.36,1022.0,40.82,283.062,720.0,28.79,22.199,2064.0,80.81
229640,LS에코에너지,18.863,548.0,21.83,51.813,507.0,19.9,20.05,146.0,5.7,5.15,918.0,36.67,135.56,1509.0,60.39,148.093,535.0,20.92
78020,LS증권,25.069,415.0,16.52,-34.298,1632.0,64.14,1.84,1434.0,56.37,1.32,1485.0,59.34,,,,907.516,37.0,1.41
322180,LS티라유텍,5.717,1077.0,42.94,105.566,321.0,12.58,-7.797,1914.0,75.26,-13.77,2087.0,83.41,126.89,1619.0,64.8,117.624,734.0,28.71
108320,LX세미콘,-1.884,1634.0,65.16,29.481,677.0,26.58,12.693,375.0,14.71,8.96,527.0,21.03,319.551,637.0,25.47,38.924,1709.0,66.9
1120,LX인터내셔널,14.628,664.0,26.46,12.947,879.0,34.53,8.429,681.0,26.75,2.94,1237.0,49.42,134.732,1521.0,60.87,169.033,435.0,17.0
108670,LX하우시스,1.311,1414.0,56.38,-11.252,1293.0,50.81,5.204,1055.0,41.46,2.73,1270.0,50.74,111.078,1783.0,71.37,170.648,423.0,16.53
383800,LX홀딩스,7.28,978.0,38.99,113.208,300.0,11.76,9.075,616.0,24.19,80.21,3.0,0.08,1949.564,38.0,1.48,1.909,2538.0,99.37
476080,M83,38.113,264.0,10.49,-66.709,1944.0,76.41,7.684,770.0,30.25,2.5,1307.0,52.22,229.272,897.0,35.88,48.193,1547.0,60.56
86960,MDS테크,6.609,1013.0,40.38,-31.812,1602.0,62.96,4.561,1130.0,44.41,3.59,1125.0,44.94,190.73,1074.0,42.97,59.844,1364.0,53.39
23150,MH에탄올,-4.801,1803.0,71.91,-43.61,1722.0,67.68,-22.289,2169.0,85.29,10.62,416.0,16.59,20.791,2475.0,99.08,420.994,112.0,4.35
35420,NAVER,11.034,785.0,31.28,32.942,651.0,25.56,7.541,782.0,30.72,18.43,161.0,6.4,153.885,1359.0,54.39,41.358,1657.0,64.86
160550,NEW,-12.314,2077.0,82.84,239.574,143.0,5.58,-18.081,2112.0,83.04,-16.74,2143.0,85.65,113.142,1759.0,70.4,114.559,759.0,29.69
53290,NE능률,-9.425,1978.0,78.89,-194.146,2348.0,92.29,-6.085,1870.0,73.52,-1.46,1744.0,69.69,396.876,496.0,19.82,22.69,2049.0,80.22
60250,NHN KCP,13.715,693.0,27.61,4.345,1036.0,40.7,18.518,181.0,7.08,3.96,1077.0,43.02,161.358,1289.0,51.58,115.059,757.0,29.61
104200,NHN벅스,-8.396,1951.0,77.81,-55.517,1848.0,72.63,-20.184,2146.0,84.38,0.69,1580.0,63.13,177.313,1156.0,46.26,34.627,1791.0,70.11
400760,NH올원리츠,0.516,1483.0,59.14,-3.699,1181.0,46.4,2.141,1402.0,55.11,,,,12.787,2490.0,99.68,254.586,226.0,8.81
5940,NH투자증권,,,,24.156,739.0,29.02,8.729,649.0,25.49,8.98,523.0,20.87,,,,668.866,69.0,2.66
338100,NH프라임리츠,309.96,22.0,0.84,121.879,283.0,11.09,6.503,895.0,35.17,,,,1337.466,91.0,3.6,1.796,2540.0,99.45
34310,NICE,,,,79.681,390.0,15.3,7.444,789.0,31.0,5.74,844.0,33.71,100.65,1902.0,76.13,152.869,516.0,20.17
63570,NICE인프라,-5.497,1843.0,73.5,-32.595,1613.0,63.39,1.316,1487.0,58.46,5.52,875.0,34.95,76.178,2187.0,87.55,203.522,315.0,12.3
30190,NICE평가정보,10.154,844.0,33.64,32.848,652.0,25.6,19.338,159.0,6.22,16.22,208.0,8.28,189.473,1082.0,43.29,40.536,1680.0,65.77
8260,NI스틸,-28.11,2346.0,93.58,-47.449,1770.0,69.56,10.526,517.0,20.3,13.49,302.0,12.04,65.083,2274.0,91.03,86.109,1018.0,39.84
222160,NPX,124.812,62.0,2.43,1143.368,27.0,1.02,-13.735,2050.0,80.61,-38.65,2286.0,91.36,1026.904,137.0,5.45,12.98,2309.0,90.4
456040,OCI,71.884,123.0,4.87,92.324,352.0,13.8,8.06,717.0,28.17,4.99,947.0,37.82,197.712,1038.0,41.53,83.876,1048.0,41.01
10060,OCI홀딩스,35.011,295.0,11.73,-80.888,2038.0,80.1,2.629,1341.0,52.71,2.84,1256.0,50.18,250.523,817.0,32.68,67.378,1269.0,49.67
178920,PI첨단소재,15.464,642.0,25.58,-987.069,2507.0,98.55,7.162,814.0,31.98,13.9,287.0,11.44,213.303,965.0,38.61,56.115,1420.0,55.58
1340,PKC,5.013,1134.0,45.21,-45.044,1742.0,68.46,1.686,1450.0,57.0,3.98,1076.0,42.98,45.21,2403.0,96.2,117.54,736.0,28.79
24940,PN풍년,-3.989,1761.0,70.23,-55.988,1858.0,73.02,3.262,1268.0,49.84,1.68,1428.0,57.06,582.602,300.0,11.97,15.301,2240.0,87.7
5490,POSCO홀딩스,-5.755,1854.0,73.94,-38.45,1683.0,66.14,1.565,1463.0,57.51,2.99,1231.0,49.18,193.286,1056.0,42.25,68.273,1255.0,49.12
332570,PS일렉트로닉스,79.209,109.0,4.31,67.662,430.0,16.87,-8.916,1954.0,76.83,8.82,537.0,21.43,182.651,1117.0,44.69,82.736,1072.0,41.95
218410,RFHIC,3.09,1266.0,50.48,404.84,87.0,3.38,5.741,994.0,39.06,1.33,1484.0,59.3,334.431,602.0,24.07,34.917,1785.0,69.88
327260,RF머트리얼즈,-7.128,1912.0,76.26,4096.125,6.0,0.2,-11.687,2009.0,78.99,-3.26,1839.0,73.49,251.836,812.0,32.48,62.544,1333.0,52.17
474610,RF시스템즈,-0.351,1551.0,61.85,-5.674,1212.0,47.62,-11.937,2013.0,79.15,5.16,914.0,36.51,237.578,876.0,35.04,64.09,1307.0,51.16
91340,S&K폴리텍,31.457,324.0,12.89,435.982,80.0,3.11,12.709,373.0,14.63,4.61,986.0,39.38,140.242,1473.0,58.95,101.12,869.0,34.0
10950,S-Oil,2.548,1307.0,52.11,-68.833,1965.0,77.23,-2.177,1731.0,68.06,1.15,1509.0,60.3,86.2,2061.0,82.5,181.192,384.0,15.0
419530,SAMG엔터,22.409,471.0,18.75,-35.136,1647.0,64.73,-49.772,2391.0,94.02,-5.25,1921.0,76.77,204.142,1006.0,40.25,216.335,294.0,11.48
19550,SBI인베스트먼트,-2.027,1648.0,65.72,37.509,615.0,24.14,8.642,655.0,25.73,40.94,21.0,0.8,,,,3.11,2530.0,99.06
950110,SBI핀테크솔루션즈,5.377,1113.0,44.37,-103.012,2138.0,84.03,0.18,1591.0,62.55,1.0,1531.0,61.18,119.794,1694.0,67.8,894.287,38.0,1.45
34120,SBS,5.005,1136.0,45.29,-132.895,2243.0,88.16,3.779,1211.0,47.6,-1.83,1769.0,70.69,226.311,909.0,36.36,66.848,1276.0,49.94
3080,SB성보,-4.431,1789.0,71.35,-1557.471,2519.0,99.02,-2.827,1754.0,68.96,-4.9,1905.0,76.13,174.1,1173.0,46.94,72.978,1205.0,47.16
246960,SCL사이언스,258.301,27.0,1.04,-8.874,1263.0,49.63,-21.674,2160.0,84.93,-77.28,2386.0,95.36,157.729,1325.0,53.02,55.036,1442.0,56.44
99220,SDN,11.453,771.0,30.73,-14.928,1341.0,52.69,-36.587,2322.0,91.31,-7.71,1985.0,79.33,90.034,2014.0,80.62,149.179,532.0,20.8
36540,SFA반도체,-3.901,1753.0,69.91,-99.766,2128.0,83.64,4.227,1164.0,45.75,-0.01,1669.0,66.69,240.951,862.0,34.48,25.221,1984.0,77.67
255220,SG,46.983,209.0,8.3,-54.946,1841.0,72.36,-52.513,2399.0,94.34,-5.1,1912.0,76.41,94.637,1966.0,78.69,168.32,437.0,17.08
40610,SG&G,21.155,496.0,19.75,117.141,292.0,11.44,4.456,1143.0,44.93,12.63,327.0,13.03,77.46,2168.0,86.78,19.153,2152.0,84.25
49470,SGA,-16.717,2194.0,87.51,-103.659,2142.0,84.19,-3.069,1763.0,69.32,0.69,1580.0,63.13,199.575,1029.0,41.17,15.949,2225.0,87.11
184230,SGA솔루션즈,-6.938,1905.0,75.98,-448.248,2458.0,96.62,-18.533,2124.0,83.52,-9.57,2016.0,80.57,84.942,2079.0,83.22,106.475,826.0,32.31
16250,SGC E&C,-35.311,2403.0,95.85,-148.905,2276.0,89.46,-18.324,2122.0,83.44,0.88,1546.0,61.78,114.243,1748.0,69.96,309.733,156.0,6.07
5090,SGC에너지,-22.125,2283.0,91.06,77.501,399.0,15.65,4.086,1176.0,46.22,8.05,600.0,23.95,80.815,2137.0,85.54,286.868,180.0,7.01
1380,SG글로벌,2.959,1280.0,51.04,-6.84,1240.0,48.72,4.345,1153.0,45.32,6.19,784.0,31.31,137.617,1493.0,59.75,33.517,1817.0,71.13
4060,SG세계물산,-2.99,1706.0,68.04,-249.997,2385.0,93.75,2.1,1405.0,55.23,-1.99,1774.0,70.89,239.621,865.0,34.6,15.252,2242.0,87.78
1770,SHD,0.293,1505.0,60.02,-698.359,2486.0,97.72,5.583,1005.0,39.5,-3.78,1864.0,74.49,223.341,923.0,36.92,52.886,1472.0,57.62
2360,SH에너지화학,-5.961,1867.0,74.46,135.537,256.0,10.03,-12.248,2019.0,79.39,-7.69,1984.0,79.29,526.429,335.0,13.38,38.047,1730.0,67.72
9160,SIMPAC,28.815,360.0,14.33,39.712,598.0,23.48,4.623,1122.0,44.1,3.12,1205.0,48.14,133.463,1538.0,61.55,78.372,1133.0,44.34
33530,SJG세종,1.354,1407.0,56.11,16.867,829.0,32.56,7.812,753.0,29.58,3.34,1168.0,46.66,116.738,1729.0,69.2,170.095,428.0,16.73
34730,SK,-3.19,1720.0,68.6,-50.456,1794.0,70.51,0.669,1546.0,60.78,1.89,1406.0,56.18,94.31,1969.0,78.81,167.76,440.0,17.2
357880,SKAI,-18.19,2218.0,88.47,-2.63,1161.0,45.62,-170.134,2517.0,98.98,-60.78,2363.0,94.44,51.632,2368.0,94.79,169.556,432.0,16.88
11790,SKC,15.272,648.0,25.82,29.526,676.0,26.54,-18.893,2128.0,83.67,-16.08,2128.0,85.05,68.767,2247.0,89.95,194.351,348.0,13.59
18670,SK가스,1.482,1393.0,55.55,-5.408,1210.0,47.54,6.675,879.0,34.54,4.05,1063.0,42.46,129.089,1588.0,63.56,175.336,407.0,15.9
1740,SK네트웍스,2.734,1298.0,51.76,41.437,581.0,22.81,2.2,1397.0,54.92,1.49,1455.0,58.14,102.145,1887.0,75.53,151.162,524.0,20.49
6120,SK디스커버리,1.123,1431.0,57.06,-32.779,1617.0,63.55,0.51,1562.0,61.41,1.91,1401.0,55.98,147.999,1412.0,56.51,133.641,627.0,24.52
210980,SK디앤디,126.154,60.0,2.35,-69.78,1973.0,77.55,6.636,884.0,34.74,6.16,788.0,31.47,145.914,1428.0,57.15,156.517,487.0,19.04
395400,SK리츠,0.424,1491.0,59.46,2.26,1082.0,42.51,0.449,1573.0,61.84,,,,14.33,2488.0,99.6,250.529,230.0,8.97
302440,SK바이오사이언스,-27.594,2342.0,93.42,1054.772,28.0,1.06,-2.69,1745.0,68.61,-51.74,2336.0,93.36,507.639,352.0,14.06,40.601,1678.0,65.69
402340,SK스퀘어,-16.248,2179.0,86.91,-267.226,2396.0,94.18,20.623,136.0,5.31,63.74,5.0,0.16,193.561,1055.0,42.21,11.925,2332.0,91.3
361610,SK아이이테크놀로지,-66.396,2478.0,98.84,-680.51,2483.0,97.6,-10.414,1982.0,77.93,-133.57,2427.0,97.0,59.262,2326.0,93.11,78.535,1130.0,44.22
100090,SK오션플랜트,-28.431,2349.0,93.7,-44.716,1734.0,68.15,2.389,1376.0,54.09,6.31,770.0,30.75,95.03,1959.0,78.41,99.289,887.0,34.7
96770,SK이노베이션,-3.327,1727.0,68.87,-83.429,2043.0,80.3,-6.811,1890.0,74.31,0.42,1613.0,64.45,96.27,1941.0,77.69,178.772,395.0,15.43
475150,SK이터닉스,,,,,,,,,,11.33,385.0,15.35,85.849,2067.0,82.74,202.387,320.0,12.5
1510,SK증권,,,,-923.619,2502.0,98.35,-13.803,2052.0,80.68,-9.79,2020.0,80.73,,,,992.357,29.0,1.1
285130,SK케미칼,-0.686,1568.0,62.53,-154.231,2288.0,89.93,-0.153,1629.0,64.04,-2.6,1811.0,72.37,242.641,854.0,34.16,76.957,1149.0,44.97
17670,SK텔레콤,1.886,1348.0,53.75,4.004,1046.0,41.09,11.532,448.0,17.58,10.16,450.0,17.95,81.054,2133.0,85.38,158.0,481.0,18.8
660,SK하이닉스,102.019,80.0,3.15,-403.575,2444.0,96.07,31.074,46.0,1.77,35.45,33.0,1.28,169.35,1209.0,48.38,62.151,1342.0,52.53
48550,SM C&C,-13.644,2111.0,84.2,-23.987,1470.0,57.77,-15.637,2076.0,81.63,1.44,1462.0,58.42,143.423,1447.0,57.91,179.975,390.0,15.24
63440,SM Life Design,-5.364,1832.0,73.06,31.315,662.0,25.99,8.199,701.0,27.54,7.88,614.0,24.51,360.422,561.0,22.43,12.471,2322.0,90.91
3570,SNT다이내믹스,26.443,403.0,16.04,165.671,219.0,8.57,12.895,361.0,14.16,17.98,166.0,6.6,323.206,626.0,25.03,30.84,1865.0,73.01
64960,SNT모티브,-14.731,2140.0,85.36,-15.863,1357.0,53.32,10.824,495.0,19.43,10.13,455.0,18.15,390.956,510.0,20.38,26.1,1960.0,76.73
100840,SNT에너지,-8.601,1962.0,78.25,7.038,987.0,38.77,11.897,436.0,17.11,7.56,638.0,25.47,185.344,1106.0,44.25,68.671,1251.0,48.96
36530,SNT홀딩스,-3.967,1758.0,70.11,29.141,680.0,26.7,12.066,425.0,16.68,12.7,322.0,12.83,317.471,641.0,25.63,32.785,1833.0,71.76
67160,SOOP,20.104,519.0,20.67,25.686,721.0,28.31,30.313,49.0,1.89,27.47,57.0,2.24,189.445,1083.0,43.33,87.154,1008.0,39.44
5610,SPC삼립,-0.157,1539.0,61.37,3.526,1057.0,41.53,19.245,160.0,6.25,2.77,1268.0,50.66,105.428,1846.0,73.89,158.591,479.0,18.72
11810,STX,-7.503,1926.0,76.82,-41.816,1709.0,67.16,-30.591,2266.0,89.1,-1.05,1728.0,69.05,67.592,2255.0,90.27,385.777,122.0,4.74
465770,STX그린로지스,149.179,46.0,1.8,287.523,124.0,4.84,48.264,19.0,0.71,10.15,453.0,18.07,54.769,2353.0,94.19,216.703,293.0,11.44
77970,STX엔진,14.949,656.0,26.14,123.85,274.0,10.74,10.151,544.0,21.36,5.83,832.0,33.23,88.352,2035.0,81.46,250.295,232.0,9.05
2820,SUN&L,-23.062,2295.0,91.54,-80.573,2037.0,80.06,-4.633,1829.0,71.91,-1.73,1763.0,70.45,53.579,2358.0,94.39,123.368,687.0,26.87
289080,SV인베스트먼트,17.306,598.0,23.82,39.573,600.0,23.55,5.911,973.0,38.24,-28.73,2237.0,89.4,88.66,2030.0,81.26,26.823,1945.0,76.15
2710,TCC스틸,-6.781,1902.0,75.86,9.081,946.0,37.16,8.186,702.0,27.58,2.11,1371.0,54.78,83.636,2101.0,84.1,121.589,702.0,27.46
89230,THE E&M,-29.985,2363.0,94.25,-2.476,1157.0,45.46,-43.432,2364.0,92.96,-33.66,2261.0,90.36,38.538,2429.0,97.24,158.003,480.0,18.76
32540,TJ미디어,-4.696,1801.0,71.83,-26.329,1514.0,59.5,5.42,1028.0,40.4,5.08,928.0,37.07,172.376,1183.0,47.34,46.154,1575.0,61.65
22220,TKG애강,-25.264,2318.0,92.46,-183.057,2331.0,91.62,-1.954,1722.0,67.7,-6.31,1952.0,78.01,439.15,441.0,17.62,12.135,2330.0,91.23
7980,TP,15.647,634.0,25.26,20.596,774.0,30.4,9.944,556.0,21.83,4.6,987.0,39.42,85.64,2072.0,82.94,210.983,302.0,11.79
48770,TPC,0.31,1502.0,59.9,-51.924,1810.0,71.14,-10.908,1995.0,78.44,-2.87,1824.0,72.89,98.333,1927.0,77.13,168.269,438.0,17.12
246690,TS인베스트먼트,-32.747,2382.0,95.01,-120.991,2212.0,86.94,-2.735,1749.0,68.76,-17.06,2148.0,85.85,,,,9.672,2394.0,93.73
317240,TS트릴리온,-23.075,2296.0,91.58,-46.172,1752.0,68.86,-19.638,2137.0,84.03,1.24,1499.0,59.9,53.649,2357.0,94.35,130.883,647.0,25.3
2900,TYM,-5.701,1849.0,73.74,-78.969,2025.0,79.59,4.613,1123.0,44.14,2.04,1385.0,55.34,137.845,1489.0,59.59,105.629,837.0,32.75
24070,WISCOM,-12.271,2075.0,82.76,210.483,166.0,6.49,-24.124,2190.0,86.11,-8.99,2006.0,80.17,505.466,353.0,14.1,14.676,2264.0,88.64
57030,YBM넷,-3.557,1737.0,69.27,-45.451,1749.0,68.74,6.091,948.0,37.25,4.79,966.0,38.58,190.448,1079.0,43.17,55.071,1441.0,56.4
37270,YG PLUS,-17.32,2202.0,87.83,-103.447,2140.0,84.11,1.188,1500.0,58.97,-0.4,1695.0,67.73,221.195,933.0,37.32,40.506,1681.0,65.8
40300,YTN,0.543,1479.0,58.98,186.867,190.0,7.43,-7.988,1926.0,75.73,-20.34,2178.0,87.05,449.652,423.0,16.9,57.632,1396.0,54.64
51390,YW,-55.291,2460.0,98.12,-16.051,1359.0,53.4,5.312,1045.0,41.07,32.87,36.0,1.4,803.886,198.0,7.89,19.448,2146.0,84.02
52220,iMBC,-1.859,1633.0,65.12,-45.151,1744.0,68.54,3.261,1269.0,49.88,1.4,1473.0,58.86,374.897,540.0,21.59,16.945,2199.0,86.09
139130,iM금융지주,-2.58,1679.0,66.96,-50.691,1799.0,70.7,3.228,1276.0,50.16,3.27,1183.0,47.26,,,,1417.119,10.0,0.35
79940,가비아,7.962,946.0,37.71,-17.588,1381.0,54.27,8.957,629.0,24.7,12.43,335.0,13.35,132.225,1551.0,62.07,83.006,1064.0,41.64
78890,가온그룹,-8.769,1966.0,78.41,122.128,280.0,10.97,-39.056,2337.0,91.9,-8.56,2001.0,79.97,120.198,1690.0,67.64,290.405,174.0,6.78
500,가온전선,15.247,649.0,25.86,2.955,1069.0,42.0,6.462,900.0,35.37,2.61,1293.0,51.66,126.329,1627.0,65.12,129.86,652.0,25.5
399720,가온칩스,51.723,181.0,7.18,-18.998,1403.0,55.13,11.464,457.0,17.94,3.65,1117.0,44.62,206.249,994.0,39.77,62.509,1335.0,52.25
36620,감성코퍼레이션,23.854,439.0,17.48,11.817,901.0,35.39,30.738,48.0,1.85,16.36,204.0,8.12,447.49,427.0,17.06,37.23,1745.0,68.31
860,강남제비스코,0.681,1471.0,58.66,-11.386,1296.0,50.92,2.594,1345.0,52.87,3.19,1198.0,47.86,162.172,1279.0,51.18,37.556,1739.0,68.08
198440,강동씨앤엘,-6.215,1882.0,75.06,-132.251,2240.0,88.05,-6.809,1889.0,74.27,11.71,365.0,14.55,5.244,2496.0,99.92,227.599,269.0,10.5
217730,강스템바이오텍,31.004,331.0,13.17,-24.498,1483.0,58.28,-18.221,2118.0,83.28,-191.62,2447.0,97.8,368.942,550.0,21.99,29.651,1888.0,73.91
35250,강원랜드,2.758,1295.0,51.64,1.25,1100.0,43.22,12.085,423.0,16.6,20.03,131.0,5.2,161.855,1283.0,51.34,21.036,2103.0,82.33
114190,강원에너지,61.21,149.0,5.91,-2.25,1153.0,45.3,-1.018,1673.0,65.77,3.02,1223.0,48.86,151.878,1378.0,55.15,127.988,657.0,25.7
94480,갤럭시아머니트리,-2.732,1686.0,67.24,43.072,570.0,22.38,0.494,1565.0,61.53,10.27,439.0,17.51,134.881,1518.0,60.75,225.226,274.0,10.69
11420,갤럭시아에스엠,-1.407,1610.0,64.21,-29.614,1572.0,61.78,4.206,1166.0,45.83,9.93,464.0,18.51,563.589,312.0,12.45,10.901,2356.0,92.24
39240,경남스틸,1.328,1409.0,56.19,-11.911,1301.0,51.12,6.774,869.0,34.15,2.39,1324.0,52.9,211.364,976.0,39.05,49.438,1524.0,59.66
53950,경남제약,2.51,1308.0,52.15,-73.714,1997.0,78.49,8.429,681.0,26.75,-1.55,1754.0,70.09,168.164,1221.0,48.86,44.575,1601.0,62.67
2100,경농,-6.397,1889.0,75.34,5.991,1005.0,39.48,6.484,898.0,35.29,8.22,583.0,23.27,154.853,1349.0,53.98,75.533,1170.0,45.79
9450,경동나비엔,12.419,741.0,29.53,25.177,729.0,28.63,19.428,157.0,6.14,9.79,474.0,18.91,126.385,1626.0,65.08,95.404,917.0,35.88
267290,경동도시가스,-0.419,1558.0,62.13,-4.634,1195.0,46.95,6.609,887.0,34.85,1.5,1453.0,58.06,131.801,1560.0,62.43,112.547,776.0,30.36
12320,경동인베스트,-3.81,1746.0,69.63,12.327,889.0,34.92,4.641,1119.0,43.98,8.31,573.0,22.87,320.397,634.0,25.35,27.739,1927.0,75.44
11040,경동제약,19.218,537.0,21.39,-110.514,2179.0,85.65,2.428,1373.0,53.97,1.35,1479.0,59.1,129.837,1580.0,63.24,37.459,1741.0,68.16
50,경방,0.955,1445.0,57.62,109.467,311.0,12.19,3.151,1288.0,50.63,8.42,565.0,22.55,58.954,2329.0,93.23,59.861,1362.0,53.31
214390,경보제약,10.26,834.0,33.24,88.533,357.0,14.0,3.194,1282.0,50.39,4.38,1018.0,40.66,114.534,1744.0,69.8,94.238,926.0,36.23
12610,경인양행,8.345,919.0,36.63,-1178.073,2509.0,98.62,6.284,925.0,36.35,6.47,754.0,30.11,109.923,1796.0,71.89,105.32,839.0,32.82
9140,경인전자,8.545,913.0,36.39,-689.846,2485.0,97.68,3.48,1243.0,48.86,-5.54,1933.0,77.25,2367.393,28.0,1.08,5.633,2490.0,97.49
24910,경창산업,-4.377,1783.0,71.11,-54.168,1832.0,72.0,2.348,1383.0,54.37,1.51,1451.0,57.98,60.985,2314.0,92.63,242.903,248.0,9.67
13580,계룡건설산업,6.461,1027.0,40.94,-2.96,1168.0,45.89,6.14,942.0,37.02,3.08,1211.0,48.38,144.389,1438.0,57.55,220.587,283.0,11.05
12200,계양전기,-3.278,1724.0,68.75,291.828,122.0,4.76,-69.61,2445.0,96.14,-4.13,1882.0,75.21,111.57,1778.0,71.17,247.206,238.0,9.28
2140,고려산업,-3.574,1738.0,69.31,78.61,394.0,15.45,3.615,1224.0,48.11,4.64,984.0,39.3,85.904,2066.0,82.7,165.448,448.0,17.51
49720,고려신용정보,8.277,928.0,36.99,17.137,826.0,32.44,26.863,72.0,2.79,8.94,532.0,21.23,176.77,1159.0,46.38,84.0,1046.0,40.93
10130,고려아연,24.199,433.0,17.24,9.628,937.0,36.81,2.26,1394.0,54.8,6.0,810.0,32.35,118.861,1705.0,68.24,94.753,922.0,36.08
2240,고려제강,-2.754,1687.0,67.28,-53.642,1829.0,71.88,1.769,1439.0,56.57,1.5,1453.0,58.06,249.439,821.0,32.84,35.383,1775.0,69.49
14570,고려제약,-10.29,2013.0,80.29,-49.304,1786.0,70.19,3.86,1203.0,47.29,12.52,332.0,13.23,872.739,177.0,7.05,13.803,2288.0,89.58
348150,고바이오랩,106.285,74.0,2.91,-62.59,1906.0,74.91,-7.872,1920.0,75.49,-10.1,2025.0,80.93,482.436,378.0,15.1,84.032,1044.0,40.85
950190,고스트스튜디오,-17.216,2199.0,87.71,-41.253,1704.0,66.97,5.346,1039.0,40.83,17.97,167.0,6.64,359.326,564.0,22.55,22.085,2073.0,81.16
98460,고영,-10.235,2011.0,80.21,-83.692,2044.0,80.34,6.682,878.0,34.5,1.64,1435.0,57.34,786.839,203.0,8.09,16.946,2198.0,86.06
35290,골드앤에스,-3.576,1739.0,69.35,-64.4,1924.0,75.62,0.487,1566.0,61.57,-5.07,1911.0,76.37,644.929,273.0,10.89,22.265,2061.0,80.69
215000,골프존,-9.506,1982.0,79.05,-16.344,1363.0,53.56,9.639,578.0,22.7,15.46,228.0,9.08,220.439,935.0,37.4,48.981,1532.0,59.97
121440,골프존홀딩스,-8.944,1969.0,78.53,-26.503,1520.0,59.73,5.982,962.0,37.8,10.21,443.0,17.67,123.877,1651.0,66.08,40.688,1675.0,65.57
366030,공구우먼,-5.941,1865.0,74.38,-22.931,1452.0,57.06,10.73,498.0,19.55,16.25,205.0,8.16,1299.983,98.0,3.88,8.489,2429.0,95.1
9290,광동제약,8.337,921.0,36.71,-28.459,1552.0,60.99,6.938,845.0,33.2,1.83,1417.0,56.62,155.888,1343.0,53.74,89.283,981.0,38.39
14200,광림,-31.117,2371.0,94.57,-54.518,1836.0,72.16,-8.762,1948.0,76.59,6.56,745.0,29.75,728.933,229.0,9.13,8.81,2421.0,94.79
17040,광명전기,-11.67,2055.0,81.96,285.828,126.0,4.92,-42.598,2358.0,92.72,-6.16,1946.0,77.77,112.128,1770.0,70.85,97.381,905.0,35.41
29480,광무,-73.074,2489.0,99.28,80.603,387.0,15.18,60.033,8.0,0.28,-72.14,2379.0,95.08,487.922,371.0,14.82,21.006,2105.0,82.41
17900,광전자,3.567,1237.0,49.32,-133.44,2244.0,88.2,4.512,1136.0,44.65,1.13,1511.0,60.38,669.13,265.0,10.57,9.024,2415.0,94.56
37710,광주신세계,2.221,1324.0,52.79,-4.688,1196.0,46.99,5.576,1008.0,39.61,28.51,54.0,2.12,59.662,2321.0,92.91,46.703,1569.0,61.42
26910,광진실업,9.032,893.0,35.59,3.969,1048.0,41.17,12.601,381.0,14.95,-12.51,2067.0,82.61,88.203,2037.0,81.54,280.411,189.0,7.36
30610,교보증권,-15.407,2161.0,86.19,62.107,452.0,17.73,6.093,947.0,37.21,3.6,1120.0,44.74,,,,700.632,61.0,2.35
339770,교촌에프앤비,8.059,938.0,37.39,-37.848,1676.0,65.87,0.458,1570.0,61.72,3.21,1196.0,47.78,84.06,2094.0,83.82,92.033,950.0,37.17
53270,구영테크,5.574,1089.0,43.42,-0.344,1124.0,44.16,15.367,268.0,10.5,7.65,631.0,25.19,86.267,2060.0,82.46,194.65,347.0,13.55
7690,국도화학,-0.457,1562.0,62.29,32.271,658.0,25.84,1.051,1513.0,59.48,1.94,1394.0,55.7,127.598,1606.0,64.28,86.609,1014.0,39.68
