ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%)
002680,한탑,-10.496,2022.0,80.65,311.109,118.0,4.6
000880,한화,4.728,1156.0,46.09,0.174,1120.0,44.0
452260,한화갤러리아,23.894,438.0,17.44,-68.137,1956.0,76.88
451800,한화리츠,46.927,210.0,8.34,46.799,542.0,21.27
489790,한화비전,,,,,,
088350,한화생명,,,,3.777,1052.0,41.33
000370,한화손해보험,,,,42.154,575.0,22.57
009830,한화솔루션,-5.234,1828.0,72.91,-151.833,2282.0,89.7
272210,한화시스템,14.32,671.0,26.74,78.948,392.0,15.38
012450,한화에어로스페이스,42.466,236.0,9.38,191.412,182.0,7.12
082740,한화엔진,40.71,245.0,9.74,719.513,48.0,1.85
042660,한화오션,45.458,219.0,8.7,-221.058,2370.0,93.16
003530,한화투자증권,26.754,395.0,15.72,-87.39,2071.0,81.4
195870,해성디에스,-10.302,2014.0,80.33,-44.524,1732.0,68.07
034810,해성산업,-3.811,1747.0,69.67,-32.806,1618.0,63.59
059270,해성에어로보틱스,9.173,884.0,35.24,-52.134,1811.0,71.18
076610,해성옵틱스,-10.431,2019.0,80.53,-435.468,2453.0,96.42
101530,해태제과식품,0.693,1469.0,58.58,7.322,981.0,38.54
220180,핸디소프트,8.629,909.0,36.23,105.709,320.0,12.54
143210,핸즈코퍼레이션,3.724,1222.0,48.72,168.04,215.0,8.42
900270,헝셩그룹,29.28,354.0,14.09,1011.402,29.0,1.1
214180,헥토이노베이션,10.74,805.0,32.08,28.475,683.0,26.82
234340,헥토파이낸셜,4.071,1198.0,47.77,5.745,1010.0,39.68
084990,헬릭스미스,18.382,568.0,22.63,-49.058,1783.0,70.07
187660,현대ADM,-29.334,2357.0,94.01,733.721,46.0,1.77
000720,현대건설,10.181,840.0,33.48,-260.857,2391.0,93.98
170030,현대공업,6.291,1043.0,41.58,-29.347,1566.0,61.54
453340,현대그린푸드,24.271,432.0,17.2,49.096,525.0,20.61
086280,현대글로비스,10.607,811.0,32.32,12.795,880.0,34.57
064350,현대로템,22.0,480.0,19.11,117.364,291.0,11.4
079430,현대리바트,17.97,580.0,23.1,-221.078,2371.0,93.2
012330,현대모비스,-3.405,1731.0,69.03,33.903,643.0,25.25
319400,현대무벡스,27.459,383.0,15.24,493.027,71.0,2.75
048410,현대바이오,58.732,159.0,6.3,-108.083,2167.0,85.17
052260,현대바이오랜드,23.573,445.0,17.72,21.54,767.0,30.12
069960,현대백화점,-0.472,1564.0,62.37,-6.402,1230.0,48.33
004560,현대비앤지스틸,-23.91,2305.0,91.94,-186.94,2335.0,91.78
016790,현대사료,-20.012,2252.0,89.82,-56.452,1862.0,73.18
004310,현대약품,-2.781,1690.0,67.4,-97.389,2117.0,83.21
041440,현대에버다임,-0.819,1576.0,62.85,-16.969,1372.0,53.91
039010,현대에이치티,28.528,363.0,14.45,-1409.0,2516.0,98.9
017800,현대엘리베이터,10.883,798.0,31.8,173.224,210.0,8.22
307950,현대오토에버,21.161,495.0,19.71,23.714,745.0,29.26
011210,현대위아,0.187,1510.0,60.22,-6.01,1222.0,48.01
090850,현대이지웰,11.11,781.0,31.13,10.374,922.0,36.22
005380,현대자동차,7.726,957.0,38.15,-5.866,1219.0,47.9
004020,현대제철,-10.375,2017.0,80.45,-80.022,2032.0,79.87
005440,현대지에프홀딩스,181.776,37.0,1.44,-1895.388,2526.0,99.29
001500,현대차증권,13.49,700.0,27.89,-16.079,1360.0,53.44
011760,현대코퍼레이션,6.31,1041.0,41.5,34.429,640.0,25.13
227840,현대코퍼레이션홀딩스,14.472,666.0,26.54,4.136,1043.0,40.98
126560,현대퓨처넷,31.882,320.0,12.73,-21.376,1434.0,56.35
001450,현대해상,,,,67.33,433.0,16.99
057050,현대홈쇼핑,86.657,98.0,3.87,117.053,293.0,11.48
460930,현대힘스,17.959,582.0,23.18,48.985,526.0,20.64
092300,현우산업,-13.11,2094.0,83.52,-44.301,1729.0,67.95
138360,협진,109.137,72.0,2.83,-49.014,1782.0,70.04
011080,형지I&C,-13.131,2095.0,83.56,-868.02,2501.0,98.31
308100,형지글로벌,-17.794,2211.0,88.19,829.575,38.0,1.45
093240,형지엘리트,40.495,246.0,9.78,181.95,196.0,7.67
003010,혜인,-9.872,1998.0,79.69,54.861,490.0,19.23
111110,호전실업,5.078,1127.0,44.93,-15.941,1358.0,53.36
008770,호텔신라,10.623,809.0,32.24,-105.683,2151.0,84.55
060560,홈센타홀딩스,-13.674,2112.0,84.24,-69.002,1968.0,77.35
064240,홈캐스트,53.647,175.0,6.94,-76.083,2006.0,78.84
039610,화성밸브,-0.313,1548.0,61.73,-20.6,1424.0,55.96
378850,화승알앤에이,3.89,1213.0,48.36,-1.369,1137.0,44.67
241590,화승엔터프라이즈,32.606,313.0,12.45,536.999,63.0,2.44
006060,화승인더스트리,27.356,385.0,15.32,377.765,100.0,3.89
013520,화승코퍼레이션,,,,13.435,869.0,34.13
010690,화신,-5.017,1818.0,72.51,-21.997,1441.0,56.63
126640,화신정공,-10.537,2024.0,80.73,-84.601,2050.0,80.57
133820,화인베스틸,-9.853,1996.0,79.61,-3.23,1173.0,46.09
127980,화인써키트,24.124,434.0,17.28,4.584,1032.0,40.54
061250,화일약품,-2.266,1656.0,66.04,-63.117,1911.0,75.11
010660,화천기계,43.551,230.0,9.14,-166.939,2309.0,90.76
000850,화천기공,-1.559,1619.0,64.57,-116.253,2196.0,86.32
016580,환인제약,12.675,735.0,29.29,-28.753,1556.0,61.15
032560,황금에스티,-9.588,1985.0,79.17,-33.838,1629.0,64.02
004800,효성,23.037,455.0,18.12,283.527,128.0,4.99
094280,효성 ITX,0.512,1484.0,59.18,-2.296,1154.0,45.34
097870,효성오앤비,-5.404,1835.0,73.18,491.699,72.0,2.79
298040,효성중공업,13.822,688.0,27.41,40.585,588.0,23.08
298020,효성티앤씨,3.31,1254.0,50.0,26.868,700.0,27.49
298000,효성화학,8.193,932.0,37.15,-20.222,1417.0,55.68
093370,후성,-16.322,2182.0,87.03,-79.231,2027.0,79.67
290270,휴네시온,2.082,1336.0,53.27,-32.361,1611.0,63.31
005870,휴니드테크놀러지스,0.855,1450.0,57.82,-47.387,1769.0,69.52
353190,휴럼,11.038,784.0,31.25,-72.047,1984.0,77.98
090710,휴림로봇,61.008,150.0,5.95,165.202,220.0,8.61
078590,휴림에이텍,10.451,820.0,32.68,-17.277,1376.0,54.07
205470,휴마시스,83.791,103.0,4.07,-79.833,2031.0,79.83
115160,휴맥스,-17.148,2198.0,87.67,-64.538,1928.0,75.78
028080,휴맥스홀딩스,-16.97,2196.0,87.59,-66.642,1943.0,76.37
175140,휴먼테크놀로지,10.856,799.0,31.84,-17.581,1380.0,54.23
200670,휴메딕스,6.304,1042.0,41.54,15.629,847.0,33.27
079980,휴비스,1.266,1416.0,56.46,-46.593,1757.0,69.05
065510,휴비츠,0.117,1513.0,60.34,-18.597,1401.0,55.05
005010,휴스틸,-5.462,1840.0,73.38,-86.138,2063.0,81.09
263920,휴엠앤씨,-2.471,1671.0,66.64,2.173,1084.0,42.59
243070,휴온스,6.925,995.0,39.66,-29.119,1564.0,61.46
084110,휴온스글로벌,7.263,979.0,39.03,-14.883,1339.0,52.62
145020,휴젤,16.687,610.0,24.3,41.133,585.0,22.97
024060,흥구석유,-7.769,1932.0,77.06,-425.097,2450.0,96.3
010240,흥국,-13.839,2115.0,84.36,-44.39,1730.0,67.99
189980,흥국에프엔비,1.486,1392.0,55.51,4.715,1029.0,40.42
000540,흥국화재,,,,-60.953,1895.0,74.48
003280,흥아해운,14.07,679.0,27.06,12.123,896.0,35.19
037440,희림,5.383,1110.0,44.25,107.135,316.0,12.39
238490,힘스,22.28,475.0,18.91,-97.033,2115.0,83.13
031210,서울보증보험,5.41,1109.0,44.21,-46.64,1760.0,69.17
081180,쎄크,6.93,994.0,39.62,456.2,76.0,2.95
088980,맥쿼리인프라,,,,,,
094800,맵스리얼티1,,,,,,
098070,한텍,-12.73,2086.0,83.2,10.4,920.0,36.14
125020,티씨머티리얼즈,20.57,509.0,20.27,25.76,719.0,28.23
136150,원일티엔아이,0.74,1462.0,58.3,122.86,278.0,10.89
152550,한국ANKOR유전,,,,,,
323230,엠에프엠코리아,,,,,,
364950,에이아이코리아,49.09,198.0,7.86,97.77,339.0,13.29
415640,KB발해인프라,,,,,,
424870,이뮨온시아,495.04,11.0,0.4,-6.79,1238.0,48.64
448900,한국피아이엠,-1.36,1606.0,64.05,-15.57,1352.0,53.13
452450,피아이이,44.51,226.0,8.98,136.17,254.0,9.95
459510,나우로보틱스,15.89,625.0,24.9,47.8,535.0,21.0
462860,더즌,48.96,200.0,7.94,-6.08,1224.0,48.09
476040,오가노이드사이언스,22.77,466.0,18.56,-24.91,1489.0,58.51
484810,티엑스알로보틱스,118.19,65.0,2.55,46.5,544.0,21.35
489460,바이오비쥬,,,,,,
