ticker,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
024120,오토시스(2회),시디즈(2회),무증발표(2회),,,,,,,,,,,,,,,,,
021320,가자(2회),뭐라도(2회),열씨미(1회),머꼬(1회),프로올랐으니(1회),상한가나(1회),이번주(1회),퇴근하입시다(1회),해봐라물린지(1회),써글(1회),3프로올랐으니(1회),2년넘어간다(1회),노력(1회),마넌은(1회),이기(1회),마찬가지네(1회),회사야(1회),년넘어간다(1회),노력하여(1회),월요일날(1회)
044180,존버(2회),상한가(2회),못가나(2회),날아가자(2회),수주도(2회),매수(1회),손실(1회),똥침(1회),합병(1회),빨고상승하면(1회),안태일이(1회),지분정리(1회),만주(1회),희망(1회),대창솔루션(1회),1주(1회),300만주(1회),꽁고(1회),없다쓰레기(1회),손가락(1회)
092220,보자(2회),가도(2회),하자(2회),상법(1회),개정(1회),주주들(1회),등쳐서(1회),쌓놓고(1회),대로(1회),갈수(1회),있을지(1회),회사(1회),경영진(1회),모두(1회),사표내고(1회),대부업(1회),잘할듯(1회),싶다주주들(1회),유증한(1회),주식(1회)
046440,총체적(10회),그룹(6회),일가의(5회),불법행위(5회),탄원서(5회),전자(4회),신청(3회),접수(2회),금융감독원(2회),짜가저기도(2회),올라가보자(2회),천이(2회),넘든(2회),만원도(2회),같다엘지전자(2회),장투해도(2회),약반등이라도(2회),소액주주연대(2회),전자서명안내(2회),소액(2회)
003620,총체적(10회),그룹(6회),일가의(5회),불법행위(5회),탄원서(5회),전자(4회),신청(3회),넘겨라(2회),똥차(2회),한대라도(2회),뉴스유동성(2회),쌍용차(2회),통큰(2회),선행능력(2회),양심도(2회),공매도(2회),관심도(2회),접수(2회),금융감독원(2회),주가(2회)
016380,총체적(10회),그룹(6회),탄원서(6회),일가의(5회),불법행위(5회),전자(5회),스틸(4회),신청(3회),공장(3회),소액주주연대(3회),프로(2회),접수(2회),금융감독원(2회),본전도(2회),포스코도(2회),인력(2회),팔리지도(2회),그룹에서도(2회),하위권철강주중에서도(2회),하위권스틸에서도(2회)
151860,총체적(10회),상법(8회),그룹(6회),일가의(5회),불법행위(5회),진성준(4회),주식(4회),장마(4회),진성(4회),신청(3회),민주당(3회),정책위의장(3회),개정되면(3회),기자(3회),정책위의장은(3회),관련주(3회),보여주자(2회),자사주(2회),문제가(2회),배당만(2회)
035600,이니시스(3회),애플페이(3회),영업이익(2회),공매(2회),신한카드도(2회),손실률(2회),분기(1회),평균치(1회),억원(1회),영업이익이(1회),감소하고(1회),부동의(1회),매출원가를(1회),효율(1회),경영이(1회),실질적인(1회),수익성과(1회),경영(1회),지표다(1회),수수료(1회)
001390,총체적(10회),멸문지화(6회),그룹(5회),일가의(5회),불법행위(5회),곽가네(4회),집구석(4회),신청(3회),접수(2회),곽선생(2회),소주연에서(2회),주가가(2회),곽가(2회),소주연의(2회),사료나(2회),차원적으로다가(2회),척결(2회),보은도(2회),단체아닌가싶기도(2회),차원적(2회)
060720,공동묘지되고있으니(1회),건들지마시길(1회),우와(1회),사십원이나올랐네고맙다(1회),바텍(1회),,,,,,,,,,,,,,,
058400,유사시(3회),역사적(2회),공격(2회),훈련(2회),한반도(2회),선제적(2회),공세적(2회),쳐물려몹시(1회),힘들구나여기(1회),중생들은잘들지내냐(1회),탐욕에(1회),눈먼(1회),중생들은햇볕(1회),쬐며(1회),반성하며갱생들하라(1회),이재명(1회),상승(1회),개천하의(1회),개잡주(1회),시나리오(1회)
000040,감사보고서(2회),불사조(1회),몇년우려먹냐(1회),고점대비(1회),프로(1회),빠졌네(1회),청산하세요(1회),주석(1회),위험함재무좋고(1회),저평가(1회),주식(1회),널렀습니다(1회),5프로(1회),,,,,,,
044450,실적(5회),잠재적(2회),분기(1회),순익은(1회),연초대비(1회),기준(1회),달러가(1회),환율(1회),외환손익에(1회),순이익단은(1회),환율민감도는(1회),변동폭을(1회),연간(1회),전망시(1회),이자율과(1회),환율테이블(1회),순이익단에서는(1회),진짜(2회),뚱스(1회),이젠(1회)
101000,개미도(2회),인더스트리(2회),시디즈(2회),무증발표(2회),조작질(1회),오지네(1회),음봉으로(1회),전환시켜버리네(1회),잡주라서(1회),솔직히(1회),짜증은(1회),바닥다졌다(1회),악재끝나고(1회),올라갈일만(1회),남았네(1회),,,,,
058850,진짜네(1회),암덩어리는(1회),암이(1회),아니였네(1회),용종이였네(1회),신고가(1회),갱신(1회),계열사들은(1회),개털(1회),,,,,,,,,,,
058860,우경보수화(2회),물적(2회),민주당(1회),알바들(1회),상법개정(1회),물적분할해서(1회),판다는건(1회),돌려쓰겠다는(1회),알짜산업(1회),팔아서(1회),주주쪽으로(1회),이익돌려준다는(1회),약속을(1회),찬성해주나(1회),주주를(1회),기행을(1회),타운보드(1회),물적분할(1회),불발될듯(1회),개미들(1회)
089600,실적(4회),매출(1회),분기(1회),,,,,,,,,,,,,,,,,
418470,웹소설(4회),이익(2회),밀리(2회),영화(2회),웹소설도(2회),밀리서재(2회),시디즈(2회),무증발표(2회),카카오(2회),번들링도(2회),배당도(2회),이걸로도(2회),뉴스기사하나도(2회),상법(1회),개정안(1회),주주(1회),침해하면형사(1회),소액주주(1회),공정위(1회),타이밍(1회)
043610,,,,,,,,,,,,,,,,,,,,
122450,상법개정안(2회),본회의마감(2회),에휴(1회),희망(1회),빌빌(1회),진절머리난다(1회),바뀌기가(1회),쉽지않죠(1회),똥개가(1회),처리예고(1회),여당(1회),원내대표께서(1회),반드시(1회),처리한다(1회),없다이건(1회),거리고(1회),사람은(1회),끊듯이요(1회),이전(1회),합니다(1회)
036560,문자(7회),정밀(2회),주식활성화(2회),공매도(2회),공매도세력(2회),의견(1회),공모(1회),주가상승의(1회),발목을잡고(1회),개미들의영원한(1회),세력퇴출시키기위한(1회),문자씩(1회),링크에(1회),접속하여우리의(1회),권리의(1회),하나라도더(1회),보내어(1회),새로운정부에서는윤석열(1회),유착세력들과(1회),연계하여(1회)
309960,오픈리서치는(2회),미래에셋벤처투자(2회),억원(2회),오픈리서치(1회),인베스트먼트(1회),캐피탈(1회),본엔젤스벤처파트너스로부터(1회),규모의(1회),초기(1회),투자를(1회),유치했다(1회),판교에(1회),사무실을(1회),검색(1회),서비스(1회),오오에이아이(1회),정식(1회),출시했고(1회),창업(1회),기업가치가(1회)
003550,공매도(3회),매도(3회),올라보자(2회),맛가고엘화(2회),한방가자(2회),오를수도(2회),기술적(2회),전환사채(2회),한화(2회),대시세(1회),중간배당(1회),엘지는(1회),돈버는(1회),엘전(1회),맛가고엘디(1회),맛가고엘생(1회),맛가고엘텍(1회),발표기대(1회),상법개정(1회),대박(1회)
034220,적자(22회),웅장탕탕탕(11회),OLED(11회),24조(9회),금감(9회),이자(8회),가동률(8회),금감원(7회),연구원은(7회),금리(6회),삼성(6회),투자(6회),수익률(5회),코스피(5회),웅장(5회),유상증자(5회),원이(4회),매출(4회),파주(4회),마이너스(4회)
051900,화장품(15회),실적(13회),인디(8회),삼성(8회),진짜(7회),만원(7회),다른(6회),연봉(6회),뷰티(6회),투자(6회),목표가(6회),이게(6회),혼자(6회),이거(6회),이정애(6회),제발(6회),주가(6회),분기실적(6회),회사(5회),매출(5회)
064400,스테이블코인(88회),디지털(54회),원화(50회),CBDC(47회),블록체인(44회),투자(44회),구축(40회),가속화(39회),금융(38회),사업(37회),기반(32회),서비스(31회),전환(31회),정부(28회),로봇(27회),미국(27회),정책(27회),매도(27회),무지성(27회),시스템(26회)
373220,흑자(33회),엔솔(28회),분기(24회),공매도(22회),2분기(19회),적자(16회),이노(14회),전기차(13회),배터리(11회),공감(8회),비공감(8회),미국(8회),실적(7회),3사(7회),주식(6회),테슬라(6회),양극화(6회),흑자삼성(6회),둔화(6회),상한가(5회)
032640,조정(2회),통신사(2회),삼성(2회),월달도(2회),배당받으면서(1회),개미형들(1회),물량이(1회),계속나온다(1회),끝이없어얼마나(1회),물려있던거야(1회),최악의(1회),유일(1회),만원(1회),개그룹(1회),면허(1회),반납(1회),매각해라(1회),유플(1회),주식판에(1회),유플에서(1회)
011070,구다사이(6회),사서(3회),주가가(2회),연기금도(2회),대단하다(2회),에라이(2회),보유자(2회),떨궈뿌자(2회),달려가자(2회),하단찍자(2회),하반기(2회),외인(2회),기관(2회),지켜보자(2회),감자(2회),이노베이션은(1회),상한가(1회),진짜(1회),어휴(1회),코스피(1회)
066570,인도(71회),전자(60회),상법(21회),공매도(18회),IPO(16회),주가(15회),쪼개기(13회),개정(13회),실적(12회),주주(12회),만주(12회),헬쥐전자(12회),코스피(11회),직관력(11회),개기금(10회),프로(10회),매도(9회),매입(9회),최고(9회),물량(8회)
037560,000원(2회),비싸다고(1회),유선(1회),현금(1회),이유(1회),나갈(1회),,,,,,,,,,,,,,
051910,추매유도(7회),정신병자(7회),화학(6회),만원(6회),이노(6회),엔솔(6회),승자다(5회),예상(5회),승자(5회),삭제된(4회),게시물의(4회),니가(4회),가보자(4회),시총(4회),북미(4회),만원에도(4회),성장으로(4회),매출과(4회),배터리(4회),투자(4회)
079550,꺾이지(11회),미국(11회),넥스원(10회),평화(7회),방산(7회),구본상(6회),그룹(6회),https(6회),매수(4회),골드만(4회),잡범(4회),워싱턴(4회),주력(4회),전자(4회),com(4회),UAE(4회),내셔널(3회),프레스클럽국제선거감시단(3회),기자회견에서모스단(3회),미국국제형사사법(3회)
225190,시가고가(1회),종가저가(1회),월봉(1회),무섭네(1회),쓰레기(1회),소각장으로(1회),직행(1회),거래(1회),그만(1회),쳐돌려라(1회),큰일난다(1회),주포가(1회),호가창(1회),밑으로(1회),깔아놓고(1회),쳐돌릴려고(1회),준비한다주가조작(1회),때릴거같은디(1회),20년씩(1회),년씩(1회)
006260,실적(50회),억원(30회),네트웍스(28회),스포츠(26회),천원(24회),매출(24회),영업이익(24회),전력(24회),투자(23회),네트웍스가(20회),렉서스(20회),국내(20회),천억원(18회),그룹(18회),매도(14회),전력인프라(14회),도요타(14회),목재펠릿(14회),소재(12회),증권(12회)
000680,실적(116회),억원(69회),네트웍스는(60회),매출(57회),영업이익(55회),천원(54회),스포츠(52회),전력(50회),렉서스(42회),투자(42회),천억원(41회),네트웍스가(41회),국내(40회),그룹(37회),전력인프라(30회),BPS(30회),도요타(29회),목재펠릿(28회),1조(26회),목표주가(24회)
060370,실적(51회),억원(30회),네트웍스(28회),전력(28회),스포츠(26회),천원(24회),매출(24회),영업이익(24회),국내(21회),렉서스(20회),투자(20회),천억원(18회),그룹(18회),전력인프라(14회),도요타(14회),목재펠릿(14회),주가가(13회),소재(12회),증권(12회),BPS(12회)
417200,실적(50회),억원(30회),네트웍스(28회),스포츠(26회),천원(24회),매출(24회),영업이익(24회),전력(24회),렉서스(20회),투자(20회),국내(20회),천억원(18회),그룹(18회),전력인프라(14회),도요타(14회),목재펠릿(14회),소재(12회),증권(12회),BPS(12회),1조(12회)
229640,실적(50회),억원(30회),스포츠(26회),천원(24회),매출(24회),영업이익(24회),전력(24회),투자(22회),렉서스(20회),국내(20회),천억원(18회),그룹(18회),전력인프라(14회),도요타(14회),목재펠릿(14회),증권(12회),대표(12회),BPS(12회),1조(12회),목표주가(10회)
078020,실적(25회),억원(15회),스포츠(13회),천원(12회),매출(12회),영업이익(12회),전력(12회),렉서스(10회),투자(10회),국내(10회),천억원(9회),그룹(9회),전력인프라(7회),도요타(7회),목재펠릿(7회),소재(6회),증권(6회),BPS(6회),1조(6회),이차전지(5회)
322180,실적(25회),억원(15회),네트웍스(14회),스포츠(13회),천원(12회),매출(12회),영업이익(12회),전력(12회),렉서스(10회),투자(10회),국내(10회),천억원(9회),그룹(9회),전력인프라(7회),도요타(7회),목재펠릿(7회),소재(6회),증권(6회),BPS(6회),1조(6회)
108320,매수하는(2회),아직도(2회),쓰레기(1회),디플(1회),잡주(1회),흑우가(1회),개나(1회),소나(1회),오르는데(1회),이딴거(1회),붙잡고(1회),죽는(1회),소리(1회),흑우(1회),없제(1회),찬티(1회),설레발(1회),노노해(1회),그러다(1회),떨어진다(1회)
001120,성장형(2회),만원감(2회),자사주(2회),고배당주(1회),배당금액(1회),종합소득세가(1회),구간별(1회),분리과세로(1회),예상(1회),지분매입(1회),손절을(1회),매입해서(1회),상폐하면(1회),상폐가(1회),프로(1회),매입하면(1회),배당줄(1회),돈나가는돈(1회),징글하다(1회),찔끔(2회)
108670,하우시스(3회),시디즈(2회),무증발표(2회),28000부터(2회),대출(1회),매수하세요(1회),악재는(1회),분할매수시작(1회),시작이다(1회),28000원(1회),,,,,,,,,,
383800,상한가(3회),한번가보자(3회),목표(3회),지주사(3회),상법(2회),없는데말도(2회),가보자(2회),천원에(2회),걱정입니다(2회),만주(2회),세금(2회),현실적(2회),반영(2회),pbr(2회),000원(2회),통과(1회),주식(1회),주가가(1회),어떻게(1회),움직일까요(1회)
476080,내려가자(4회),투자(2회),대대적(2회),지금이라도(2회),문화(2회),대통령(1회),폭싹(1회),속았수다(1회),눈물(1회),문화강국(1회),국가정책적으로(1회),문화부분(1회),지원(1회),쇼질(1회),하락(1회),관망(1회),마무리(1회),반도체주로(1회),갈아타시라(1회),국가정책적(1회)
086960,테크(3회),신성장동력(2회),공매도(2회),치킨집(2회),사장(2회),소식부고도(2회),시디즈(2회),무증발표(2회),감자(2회),잡주(2회),추세도(2회),돈도(2회),그짓거리도(2회),자회사(1회),알파녹스(1회),폭등(1회),헬스케어(1회),외국인(1회),대량매수(1회),대표이사(1회)
035420,네이버(148회),매도(44회),네이버페이(32회),공매도(32회),상장(28회),IPO(26회),정부(23회),하이퍼클로바(20회),매수(20회),외국인(20회),주가(18회),기아(18회),이재명(17회),능력(17회),후보자(16회),세력(15회),급등(14회),주식(14회),상승(14회),카카오(14회)
053290,능률(7회),투자(6회),수익률(5회),안티도(4회),투자주의(4회),상한가(3회),목소리(3회),적자(3회),팔고(2회),비추(2회),거래량(2회),아니데이퐁락직전도(2회),보이제(2회),요청(2회),재소환(2회),청구하자(2회),미친거(2회),냅둬보자(2회),투명취급해보자(2회),구경해보자(2회)
060250,스테이블(4회),스테이블코인(4회),뭐라하드노(4회),파상승도(4회),투자(4회),핀테크(4회),코인(3회),써클(3회),이니시스(3회),수익성(3회),NHN(3회),본격(2회),대응(2회),새로운(2회),변화에(2회),정면돌파(2회),미국(2회),법안(2회),거래량(2회),수수료(2회)
