ticker,corp_name,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
051910,LG화학,골관절염(182),제형(118),콜라겐(106),보관(105),주사(96),교육(83),엑스트라(83),통합(82),치료(78),교육용(73),밸런스(73),고객경험(73),유통(72),품질(72),클래식(71),지역(65),,,,
079550,LIG넥스원,교육(136),글로컬(132),융합인재(123),업무협약(86),성남시장(74),부사장(60),천궁(57),인재(51),,,,,,,,,,,,
006260,LS,전력(48),상법(40),회장(39),초고압(33),변압기(30),전력기기(28),사업(26),데이터센터(25),,,,,,,,,,,,
000680,LS네트웍스,거래량(9),종가(8),이미지(8),상승(6),시가총액(6),상승률(5),재무(5),코스피(3),주가(3),대비(2),학습(2),활용(2),,,,,,,,
060370,LS마린솔루션,해저케이블(14),유럽(11),포설선(10),중량(10),해상풍력(10),인프라(10),조선소(9),건조(9),해저망(9),생산(9),전력(7),해저(7),케이블(6),,,,,,,
417200,LS머트리얼즈,영화(2),소주전쟁(2),입장문(2),크레딧(1),삭제(1),갑질(1),문제(1),기자회견(1),제작사(1),,,,,,,,,,,
229640,LS에코에너지,전기장비(10),상장기업(10),브랜드평판지수(10),빅데이터(7),미국(6),에너지(5),사회공헌지수(5),브랜드평판(4),배스트럽(3),효성중공업(3),,,,,,,,,,
078020,LS증권,상법(28),에너지(16),정책(16),거래(14),지주사(13),전력(12),자회사(11),시장(11),,,,,,,,,,,,
322180,LS티라유텍,로봇(14),거래일(5),산업용(3),주가(3),기술(3),자동화(3),협동로봇(2),휴머노이드(2),,,,,,,,,,,,
108320,LX세미콘,디스플레이장비(58),상장기업(58),브랜드평판지수(52),브랜드평판(28),사회공헌지수(26),빅데이터(44),브랜드(47),,,,,,,,,,,,,
001120,LX인터내셔널,거래(8),외부(4),그래픽(2),내부거래(2),계열사(2),편입(2),수입(2),현금(2),,,,,,,,,,,,
108670,LX하우시스,탄소(37),공급망(30),산업(12),탄소중립(12),설비(12),소재(11),부품(10),컨소시엄(10),정부(8),파트너십(7),,,,,,,,,,
383800,LX홀딩스,거래일(9),주가(7),솔루션(7),디지털(6),고객(5),데이터(5),사진제공(5),기자(4),코스닥(4),매장(4),글로벌(4),,,,,,,,,
476080,M83,골든크로스(6),상승(4),주가(3),이동평균선(2),거래량(2),화학(2),투자(2),,,,,,,,,,,,,
086960,MDS테크,프로젝트(35),실무(16),대학(15),산업(12),스마트팩토리(8),게임(8),교육생(8),인재(8),경기대(7),경인권(7),인공지능(6),단장(6),,,,,,,,
035420,NAVER,기술(39),서울(31),추론(27),국내(26),사진(23),자료(22),오픈소스(20),준비(20),,,,,,,,,,,,
160550,NEW,콰트로(99),서울(68),라인(59),디지털(55),블랙(52),기본(49),프리미엄(48),모델(47),하이브리드(40),디젤(40),어드밴스드(37),패키지(37),플러스(33),사진(32),라이트(32),브랜드(31),,,,
060250,NHN KCP,결제(24),스테이블코인(17),시장(9),핀테크(8),솔루션(8),보안(7),주가(6),,,,,,,,,,,,,
104200,NHN벅스,자사주(22),공시(10),보유(9),보고서(7),처분(5),의무(4),사업보고서(4),계획(3),자기주식(2),현황(2),자본시장법(2),,,,,,,,,
400760,NH올원리츠,리츠(87),브랜드평판지수(67),빅데이터(51),브랜드평판(43),부동산(16),분석결과(15),,,,,,,,,,,,,,
005940,NH투자증권,퇴직연금(371),모집인(216),퇴직연금제도(131),증권사(90),대비(78),실적(66),업계(55),시장(54),,,,,,,,,,,,
338100,NH프라임리츠,리츠(81),브랜드평판지수(67),빅데이터(51),브랜드평판(43),참여지수(39),미디어지수(39),소통지수(39),커뮤니티지수(39),상승(36),시장지수(34),부동산(15),,,,,,,,,
034310,NICE,일본(71),외부(48),금융(38),앙코르(30),플랫폼(26),싱글(24),대안신용평가모형(23),데뷔(21),보이넥스트도어(21),비금융(19),데이터(19),,,,,,,,,
063570,NICE인프라,몽골(42),외부(36),금융(29),플랫폼(24),데이터(23),시장(21),의료(19),심전도(18),대안신용평가모형(17),평가(16),환자(16),닥터(16),,,,,,,,
030190,NICE평가정보,금융(39),플랫폼(26),데이터(24),대안신용평가모형(23),비금융(19),평가(18),,,,,,,,,,,,,,
008260,NI스틸,에너지(8),알래스카(6),주가(5),세계(3),한국(3),미국(3),통상(3),강관(3),극저온용(3),니켈(3),철강(2),중소형(2),,,,,,,,
222160,NPX,결정(23),공급계약(7),자사주(6),주식(6),취득(4),보통주(4),전환사채(4),매도(4),관리종목(4),신탁계약(3),해지(3),자기자본대비(3),처분(3),기업가치(3),제고(3),가로주택정비사업(3),최대주주(3),소송(3),제기(3),상장폐지(3)
456040,OCI,지배구조(155),상반기(108),환경(77),사회(76),경영(65),평가(64),하반기(64),투명성(63),자산(62),이사회(56),,,,,,,,,,
010060,OCI홀딩스,지배구조(144),상반기(108),환경(74),사회(74),연속(73),투명성(62),자산(60),경영(58),이사회(56),,,,,,,,,,,
178920,PI첨단소재,배터리(8),양극재(5),리튬이온(5),소재(3),수요(2),하이니켈(2),출하량(2),수익(2),출하(2),그래픽(1),국내(1),대표(1),전문기업(1),,,,,,,
001340,PKC,새만금(12),홍보(4),시점(3),입주(3),새만금산단(3),상담(3),개소식(2),기자(2),군산시(2),김제시(2),부안군(2),,,,,,,,,
005490,POSCO홀딩스,실적(19),하반기(18),전망(13),관세(10),중국(9),수출(9),철강(9),감소(8),영업이익(8),매수(7),전년(7),예상(7),컨센서스(7),목표주가(6),추정치(6),감산(6),증가(6),개선(6),강세(6),
218410,RFHIC,엔진(4),방산(3),이미지(3),첨단(3),장갑차(3),순매수(3),디펜스(2),대형주(2),중소형(2),약세(2),투자자(2),단기(2),시가총액(2),,,,,,,
327260,RF머트리얼즈,안테나(6),저궤도(4),위성통신(3),매출(3),위성(3),실적(2),적자(2),지상용(2),해상(2),,,,,,,,,,,
474610,RF시스템즈,안테나(9),이라크(7),수주(7),조립체(6),천궁(6),계약(5),기전설비(4),정비공사(4),대비(3),매출(3),,,,,,,,,,
010950,S-Oil,주유(4),결제(4),대표(3),프로판(3),카드(3),디지털(3),송명준(2),가정상업용(2),산업체용(2),부탄(2),가격(2),공급(2),실물(2),편의(2),고객(2),모바일(2),선택(2),보너스(2),포인트(2),주유(2)
419530,SAMG엔터,티니핑(22),캐릭터(17),콘텐츠(16),투자(14),상반기(12),글로벌(12),사진(11),코스닥(10),상승률(9),기자(9),지난달(9),대표(8),업계(8),정기(8),수익(7),,,,,
019550,SBI인베스트먼트,벤처펀드(16),벤처조합(12),사모펀드(7),드라이파우더(7),벤처캐피탈(6),투자조합(6),,,,,,,,,,,,,,
950110,SBI핀테크솔루션즈,주식(2),신청(1),거래(1),정지(1),자진상장폐지(1),최대주주(1),자회사(1),,,,,,,,,,,,,
034120,SBS,기자(148),사진(107),예능(105),드라마(98),특집(95),돌싱포맨(91),트롯쇼(83),,,,,,,,,,,,,
003080,SB성보,장갑(4),토시(4),피해(3),산불(2),경북지역(2),청송군농업기술센터(1),방문(1),전달(1),대형(1),농민(1),농자재(1),지원(1),안동시농업기술센터(1),,,,,,,
246960,SCL사이언스,헬스케어(38),플랫폼(28),데이터(22),약동학(21),디지털(16),기술(15),개발(14),성장(14),바이오(13),인프라(12),정밀(12),,,,,,,,,
099220,SDN,폐기물(6),말레이시아(5),지분(5),반도체(4),사업(3),미래(3),업체(3),매각(3),비핵심(3),환경(3),부채(2),재무구조(2),검토(2),처리(2),관리(2),,,,,
036540,SFA반도체,반도체(13),테스트(7),수요(6),거래(6),핵심(5),기술(5),장비(5),태양광(5),실적(4),포고핀(4),,,,,,,,,,
255220,SG,원화(49),스테이블코인(30),발행(24),이더리움(22),아발란체(18),세가(16),수술(16),솔라나(15),지역(15),종합병원(14),체인(13),,,,,,,,,
049470,SGA,보안(22),자사주(7),기술(6),가상자산(6),유상증자(5),보통주(5),상장(5),,,,,,,,,,,,,
184230,SGA솔루션즈,보안(28),서버(23),리눅스(12),디지털(8),솔루션(8),증권(7),탐지(6),공격(5),위협(5),통제(5),사업자(4),기반(4),플랫폼(4),커널(4),서비스(4),,,,,
016250,SGC E&C,지분율(4),보유(3),발행주식(2),포인트(2),특별관계자(2),사진(1),플랜트(1),토목(1),건축(1),공사(1),주주(1),총수(2),유상증자(1),,,,,,,
005090,SGC에너지,구매(19),여름(15),할인(13),브랜드(13),멤버십(12),인삼(10),물류센터(9),이벤트(8),스네일(8),출석(8),,,,,,,,,,
001380,SG글로벌,정기(8),거래(6),실적(5),알루미늄(4),신규(4),정규시장(3),코스닥(3),시장(3),,,,,,,,,,,,
002360,SH에너지화학,에너지(8),수소(4),철강(3),재생에너지(3),미얀마(3),가스전(3),호주(3),태양광(3),주가(2),수요(2),가스(2),부문(2),무역상사(2),,,,,,,
009160,SIMPAC,로봇(5),부품(3),확대(3),고정밀(3),흑자(2),하반기(2),성장(2),주가(2),방산(2),증권(1),작년(1),투자심리(1),시기(1),,,,,,,
033530,SJG세종,임원(25),평균(11),연봉(9),미등기임원(5),인건비(5),대상(4),보수(4),자동차(3),현대차(3),,,,,,,,,,,
034730,SK,중고차(398),에너지(301),경매(254),상품화(224),차량(192),유통(172),사업(161),출품(139),경매장(131),정비(130),외부(122),,,,,,,,,
357880,SKAI,데이터(40),솔루션(33),지식그래프(23),환각(17),보안(16),순수(15),온톨로지(15),정보(15),,,,,,,,,,,,
011790,SKC,경영(50),환경(47),공시(46),지속가능경영보고서(43),생물다양성(42),사회(39),반도체(39),데이터(37),온실가스(35),이해관계자(33),지배구조(32),기후변화(28),보전(28),보고서(26),,,,,,
018670,SK가스,국내(12),프로판(10),부탄(10),인하(9),전달(9),대비(9),가격(6),신용등급(6),연속(5),부정적(5),공급(3),이달(3),가정(3),,,,,,,
001740,SK네트웍스,오너(6),경영(6),계열(4),증여(4),장남(4),차남(3),지주부문(3),건자재(2),자동차(2),승계(2),삼남(2),,,,,,,,,
006120,SK디스커버리,배당(13),지주사(6),공표(5),조직(5),표시(4),수혜(4),확대(4),자사주(4),공정위(3),지배구조(3),,,,,,,,,,
210980,SK디앤디,사회(42),환경(38),기후(36),공시(35),지배구조(32),성과(31),관리(27),활동(25),경영(22),기후변화(17),구성원(17),리스크(18),정보(15),솔루션(15),,,,,,
395400,SK리츠,리츠(11),부동산(7),인프라(4),기대감(3),수익률(3),투자(3),월배당(3),인플레이션(2),하반기(2),금리(2),미국(2),,,,,,,,,
302440,SK바이오사이언스,백신(39),폐렴구균(26),개발(12),생산시설(7),안동(7),미국(7),예방(7),대비(7),지분(7),후보물질(6),인수(6),,,,,,,,,
402340,SK스퀘어,지분(36),블록체인(10),플랫폼(10),위믹스(8),리파이낸싱(8),자회사(7),게임(7),자사주(7),전환사채(6),,,,,,,,,,,
361610,SK아이이테크놀로지,배터리(7),이차전지(6),충북(5),다이캐스팅(5),기체분리막(4),청주공장(4),분리막(4),장비(4),개발(4),기반(3),생산설비(3),계약금(3),잔금(3),,,,,,,
100090,SK오션플랜트,해상풍력(32),수주(20),하부구조물(15),안마해상풍력(14),프로젝트(13),국내(12),유럽(10),대비(8),김진형(8),공급(8),,,,,,,,,,
096770,SK이노베이션,에너지(392),사업(199),정신(159),경쟁력(124),광고(120),신규(114),이미지(108),유조선(104),미래(75),,,,,,,,,,,
475150,SK이터닉스,태양광(11),신재생에너지(7),에너지(6),풍력(4),전국(4),이미지(4),확대(4),기대감(3),주가(3),프로젝트(3),시장(3),전력(3),지붕형(3),자동차부품(3),,,,,,
001510,SK증권,인도(39),투자(21),고객(17),한국(15),금융(11),자본시장(11),시장(11),세계(9),연계(9),대응(10),,,,,,,,,,
285130,SK케미칼,반도체(35),사업(15),재무(12),매각(11),적자성(11),석유화학(8),소재(8),제재(8),계열사(7),자회사(7),투자(7),에너지(7),,,,,,,,
017670,SK텔레콤,해킹(31),멤버십(29),가입자(26),유심(24),정보보호(22),이동통신(22),브랜드(19),통신(18),마케팅(16),고객(15),위약금(12),번호이동(12),신규(12),시장(12),알뜰폰(11),할인(11),비용(11),기준(10),조사(10),
000660,SK하이닉스,실적(53),반도체(49),시장(48),매출(35),메모리(31),고대역폭메모리(27),영업이익(26),신규(20),사상(19),지난해(19),,,,,,,,,,
048550,SM C&C,발라드(26),오디션(11),녹화(9),프로젝트(6),음악(6),기자(5),탑백귀(5),악뮤(4),정승환(4),정익승(4),글로벌(4),,,,,,,,,
003570,SNT다이내믹스,엔진(4),방산(3),이미지(3),디펜스(2),대형주(2),무인기(2),라인업(2),차세대(2),,,,,,,,,,,,
064960,SNT모티브,관세(7),실적(6),부품(5),시장(5),방산(4),신규(4),미국(4),북미(4),라인(4),알루미늄(4),예상(3),,,,,,,,,
100840,SNT에너지,보도원칙(1),독자(1),취재원(1),뉴스이용자(1),권리(1),반론(1),정정(1),보도(1),추후보도(1),요청(1),창구(1),고충처리인(1),,,,,,,,
036530,SNT홀딩스,거래일(9),주가(7),중국(3),지주사(2),,,,,,,,,,,,,,,,
067160,SOOP,콘텐츠(152),포토이즘(126),기반(99),환경(86),기획(57),셀프(51),활동(51),기술(50),영상(49),리테일(46),인공지능(43),사진(42),공간(41),오프라인(40),기업(38),,,,,
005610,SPC삼립,사고(22),직원(12),기계(12),윤활유(10),공장(10),노동자(9),시화공장(9),미국(8),스프링클스(8),안전(8),시화(8),보고(8),,,,,,,,
011810,STX,조선(8),상장기업(8),브랜드(8),거래(6),빅데이터(6),정규시장(3),코스닥(3),하락(3),,,,,,,,,,,,
465770,STX그린로지스,선박(7),친환경(5),물류(5),탄소(4),해운(3),연료(3),추진(3),정부(3),선사(3),세계(3),,,,,,,,,,
077970,STX엔진,유동성(4),방산(3),민간(3),전자통신(3),금융감독원(3),현금(3),자료(2),전자공시시스템(2),운전자본(2),지난해(2),수주산업(2),수주(2),,,,,,,,
002820,SUN&L,영상(10),아피찻퐁(8),코라크릿(8),태국(8),고은사진미술관(7),위라세타쿤(6),브란덴부르크(6),이미지(6),아룬나논차이(5),비엔날레(5),물(4),장막(4),리본(4),불꽃(4),단채널(4),,,,,
289080,SV인베스트먼트,상반기(36),회수(30),투자(9),벤처조합(9),종합(8),사모펀드(7),상장(6),,,,,,,,,,,,,
002710,TCC스틸,환경(17),사회(14),거버넌스(13),공시(8),등급(7),평가(5),법규(5),위규(5),철강(4),기계(4),전략(4),개선(4),전달(4),미흡(3),,,,,,
089230,THE E&M,종가(7),상승(6),상승률(5),이미지(4),확대(4),상한가(2),등락률(1),공모가(1),,,,,,,,,,,,
032540,TJ미디어,노래(7),대결(5),노래방(4),전국(2),반주기(2),인기(2),유튜브(2),응원가(2),,,,,,,,,,,,
022220,TKG애강,실리콘(5),소재(4),산업(3),제품(3),증권(2),고무(2),성장(2),기술(2),경쟁력(2),친환경(2),의료용(2),고부가(2),강자(1),,,,,,,
007980,TP,스마트공장(81),원장(32),사업(28),산업(27),제조(26),기자(25),콘텐츠(23),도내(22),활용(20),충북형(20),충북테크노파크(19),구축지원(19),구축사업(19),고도화(19),경쟁력(18),양성과정(17),충북(17),,,
048770,TPC,드라마(89),배우(85),결혼(64),만남(62),양가(58),사람(55),결혼식(53),친인척(53),,,,,,,,,,,,
246690,TS인베스트먼트,상반기(30),회수(29),글로벌(28),규모(16),하승철(15),신주(10),보통주(9),벤처조합(9),,,,,,,,,,,,
317240,TS트릴리온,신제품(9),두피(8),원료(7),탈모(7),헤어케어(5),방사능(5),유통(4),케어(4),공동(4),프리미엄(4),국내(4),,,,,,,,,
002900,TYM,밋업(13),오픈이노베이션(11),중견기업(9),기술(9),협업(8),혁신(8),공공기관(6),넥서스(6),사업화(6),현대건설(4),데이(4),기술실증(4),연계(4),충남창경센터(4),콘택트(3),,,,,
057030,YBM넷,토익(5),개정판(3),예약(2),이벤트(2),기간(2),단기공략(2),온라인(1),교육(1),브랜드(1),교재(1),해설(1),수강(1),패키지(1),할인(1),단기(1),목표(1),,,,
037270,YG PLUS,온실가스(46),지속가능공연(35),공연장(34),에너지(34),로드맵(25),친환경(24),스페셜(23),안전(23),음반(23),제작(23),탄소중립(23),강화(23),이행(23),이사회(22),관리(22),폐기물(22),공연(21),감축(21),,
040300,YTN,대통령(242),이재명(181),윤석열(122),,,,,,,,,,,,,,,,,
052220,iMBC,중국(11),억지(4),문화(4),나솔사계(4),케이팝(3),데몬(3),헌터스(3),서경덕(2),넷플릭스(2),영화(2),사이트(2),교수(2),서울(2),,,,,,,
139130,iM금융지주,대비(26),거래일(11),상법(8),주가(8),포인트(5),자회사(5),보험(5),서울(4),,,,,,,,,,,,
079940,가비아,수급(4),밸류에이션(4),투자(3),주식(2),펀드(2),점수(2),펀더멘탈(2),,,,,,,,,,,,,
078890,가온그룹,지주사(5),부회장(4),회장(3),구조조정(3),부당지원(2),계열분리(2),대표(2),,,,,,,,,,,,,
000500,가온전선,전력(18),데이터센터(10),거래일(9),수요(7),전선(5),전력기기(5),인프라(4),에너지(4),주가(4),장중(3),,,,,,,,,,
036620,감성코퍼레이션,스타소상공인(7),차애전(3),할매칼국수(3),부산시(4),그린리본(2),성장(2),관광(2),기념품(2),업체(2),선정(2),식품(1),의류(1),생활소비재(1),생활(1),,,,,,
000860,강남제비스코,외벽(6),친환경(4),방수크림(3),차열(3),발수(3),실내(3),도료(3),수성(3),투명(3),자외선(2),여름철(2),건축용(2),수분(2),침투(2),방수(2),균열(2),방수재(2),수용성(2),물마그마(2),환경표지(2)
198440,강동씨앤엘,의무보유(3),주식(3),상장주식(2),최대주주(2),해제(2),사진(1),이미지(1),일반투자자(1),보호(1),기간(1),처분(1),제한(1),,,,,,,,
217730,강스템바이오텍,,,,,,,,,,,,,,,,,,,,
035250,강원랜드,꿈나무(32),유도(28),폐광지역(27),국가대표(24),유소년(16),신입사원(15),사북초(12),기자(11),청소년(10),가족(10),유도부(9),,,,,,,,,
