ticker,corp_name,ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%)
301300,바이브컴퍼니,-14.563,2058.0,80.92,-22.75,2197.0,87.8
377740,바이오노트,3.462,1244.0,48.9,11.88,357.0,14.23
064550,바이오니아,-8.247,1935.0,76.08,-4.56,1895.0,75.73
314930,바이오다인,0.025,1602.0,62.98,-32.81,2254.0,90.08
086820,바이오솔루션,-32.508,2286.0,89.89,-39.33,2290.0,91.52
038460,바이오스마트,0.759,1539.0,60.5,4.18,1039.0,41.5
251120,바이오에프디엔씨,7.394,795.0,31.24,30.2,46.0,1.8
199730,바이오인프라,-12.921,2034.0,79.98,-21.47,2183.0,87.25
086040,바이오톡스텍,-30.587,2265.0,89.06,-21.48,2185.0,87.33
188040,바이오포트,19.115,162.0,6.33,7.14,678.0,27.07
099430,바이오플러스,12.254,409.0,16.05,35.64,32.0,1.24
032980,바이온,-43.508,2365.0,93.0,-12.06,2060.0,82.33
308080,바이젠셀,-21.705,2162.0,85.01,,,
043150,바텍,12.493,390.0,15.3,14.01,280.0,11.16
323990,박셀바이오,-13.665,2049.0,80.57,-791.9,2498.0,99.84
003610,방림,0.322,1582.0,62.2,-2.96,1828.0,73.05
267790,배럴,11.946,434.0,17.03,14.09,278.0,11.08
046310,백금T&A,17.933,196.0,7.67,8.35,567.0,22.63
035150,백산,26.1,82.0,3.19,15.4,234.0,9.32
331520,밸로프,5.744,991.0,38.95,-0.55,1704.0,68.09
199480,뱅크웨어글로벌,-97.801,2484.0,97.68,-29.75,2243.0,89.64
438700,버넥트,-32.64,2287.0,89.93,-276.07,2462.0,98.4
066410,버킷스튜디오,-1.411,1694.0,66.6,-47.32,2322.0,92.8
002410,범양건영,-114.456,2495.0,98.11,-37.72,2282.0,91.2
382900,범한퓨얼셀,0.46,1568.0,61.64,6.66,726.0,28.99
206400,베노티앤알,-4.095,1809.0,71.13,-38.36,2283.0,91.24
019010,베뉴지,-3.196,1770.0,69.59,25.41,71.0,2.8
177350,베셀,-43.539,2366.0,93.04,-45.58,2317.0,92.6
457600,벡트,-12.391,2023.0,79.54,-1.99,1774.0,70.89
424760,벨로크,-4.752,1832.0,72.03,-6.37,1957.0,78.21
007210,벽산,6.057,954.0,37.49,4.0,1071.0,42.78
225530,보광산업,5.376,1034.0,40.64,13.88,288.0,11.48
250000,보라티알,10.723,500.0,19.63,14.01,280.0,11.16
002760,보락,-3.164,1767.0,69.47,-3.76,1861.0,74.37
003850,보령,10.442,524.0,20.57,6.93,698.0,27.87
310210,보로노이,-44.144,2369.0,93.15,-182.88,2444.0,97.68
006910,보성파워텍,6.799,867.0,34.07,6.26,775.0,30.95
000890,보해양조,8.004,729.0,28.64,2.63,1288.0,51.46
226340,본느,-20.279,2147.0,84.42,2.51,1306.0,52.18
003000,부광약품,-1.446,1696.0,66.68,1.01,1530.0,61.14
001270,부국증권,4.051,1180.0,46.38,4.71,977.0,39.02
026940,부국철강,1.768,1440.0,56.61,0.05,1662.0,66.41
014470,부방,7.064,827.0,32.49,1.4,1473.0,58.86
011390,부산산업,-1.404,1693.0,66.56,2.71,1273.0,50.86
005030,부산주공,-3.752,1796.0,70.61,3.44,1156.0,46.18
008470,부스타,2.167,1400.0,55.04,0.22,1643.0,65.65
338220,뷰노,-72.906,2451.0,96.38,-48.13,2325.0,92.92
100120,뷰웍스,9.325,603.0,23.68,10.02,460.0,18.35
406820,뷰티스킨,-16.207,2087.0,82.06,-1.5,1750.0,69.93
099390,브레인즈컴퍼니,9.227,607.0,23.84,13.54,301.0,12.0
064480,브리지텍,-5.676,1861.0,73.17,-7.47,1979.0,79.09
288330,브릿지바이오,-82.554,2468.0,97.05,,,
365900,브이씨,-17.164,2103.0,82.69,-10.74,2040.0,81.53
089970,브이엠,-2.8,1750.0,68.8,-12.24,2061.0,82.37
251630,브이원텍,-5.361,1846.0,72.58,-6.0,1940.0,77.53
018290,브이티,53.605,13.0,0.47,25.69,65.0,2.56
478560,블랙야크아이앤씨,40.282,28.0,1.06,22.02,97.0,3.84
439580,블루엠텍,-10.377,1981.0,77.89,-5.17,1917.0,76.61
033560,블루콤,1.497,1470.0,57.79,-15.31,2111.0,84.37
369370,블리츠웨이엔터테인먼트,-26.946,2222.0,87.37,-18.26,2162.0,86.41
126340,비나텍,-13.048,2037.0,80.09,-13.54,2083.0,83.25
121800,비덴트,11.128,478.0,18.76,-114.69,2418.0,96.64
082800,비보존 제약,-9.484,1965.0,77.26,3.26,1185.0,47.34
318410,비비씨,4.91,1088.0,42.76,9.44,496.0,19.79
002070,비비안,-3.653,1792.0,70.46,0.71,1575.0,62.93
100220,비상교육,-1.614,1703.0,66.96,4.15,1042.0,41.62
419540,비스토스,4.466,1142.0,44.89,1.54,1447.0,57.82
146320,비씨엔씨,-3.068,1762.0,69.28,-2.67,1814.0,72.49
200780,비씨월드제약,-4.255,1817.0,71.44,2.0,1390.0,55.54
413640,비아이매트릭스,12.684,376.0,14.75,6.57,743.0,29.67
141000,비아트론,7.785,757.0,29.74,11.64,368.0,14.67
090460,비에이치,11.152,476.0,18.69,4.96,950.0,37.94
083650,비에이치아이,20.6,137.0,5.35,5.42,887.0,35.43
065170,비엘팜텍,-20.393,2148.0,84.46,-36.52,2275.0,90.92
086670,비엠티,3.312,1262.0,49.61,4.87,955.0,38.14
335890,비올,44.732,24.0,0.9,61.97,6.0,0.2
230980,비유테크놀러지,-75.26,2457.0,96.62,-89.73,2401.0,95.96
082920,비츠로셀,19.916,148.0,5.78,24.63,76.0,3.0
054220,비츠로시스,-58.983,2415.0,94.96,-23.95,2205.0,88.12
042370,비츠로테크,10.555,513.0,20.14,11.94,353.0,14.07
050090,비케이홀딩스,-12.479,2027.0,79.7,-16.01,2125.0,84.93
148780,비큐AI,-4.975,1837.0,72.23,-4.7,1898.0,75.85
307870,비투엔,-27.295,2226.0,87.53,-10.54,2037.0,81.41
377030,비트맥스,-135.617,2510.0,98.7,-49.89,2330.0,93.12
032850,비트컴퓨터,10.935,487.0,19.12,17.99,165.0,6.56
238200,비피도,-10.967,1996.0,78.48,-36.37,2273.0,90.84
093190,빅솔론,6.318,919.0,36.11,8.3,576.0,22.99
065450,빅텍,6.71,876.0,34.42,2.54,1303.0,52.06
044480,빌리언스,15.038,288.0,11.29,-2.7,1818.0,72.65
005180,빙그레,15.142,280.0,10.98,8.97,524.0,20.91
069540,빛과전자,-33.239,2292.0,90.13,-56.64,2353.0,94.04
072950,빛샘전자,7.001,837.0,32.89,5.96,813.0,32.47
451250,삐아,1.752,1443.0,56.73,9.61,488.0,19.47
143240,사람인,6.956,843.0,33.12,16.56,198.0,7.88
466410,사이냅소프트,12.302,406.0,15.93,38.29,26.0,1.0
003960,사조대림,12.363,399.0,15.66,5.03,937.0,37.43
008040,사조동아원,9.452,593.0,23.29,7.38,656.0,26.19
007160,사조산업,2.333,1386.0,54.48,-1.48,1746.0,69.77
014710,사조씨푸드,5.18,1058.0,41.58,5.06,932.0,37.23
006090,사조오양,5.615,1003.0,39.42,5.22,909.0,36.31
452430,사피엔반도체,-125.234,2502.0,98.39,-43.12,2313.0,92.44
419120,산돌,9.058,617.0,24.23,18.17,163.0,6.48
062040,산일전기,29.876,52.0,2.01,32.7,37.0,1.44
122350,삼기,-1.856,1712.0,67.31,0.95,1538.0,61.46
419050,삼기에너지솔루션즈,-4.655,1830.0,71.95,-6.34,1954.0,78.09
014970,삼륭물산,-10.625,1989.0,78.21,6.15,791.0,31.59
018310,삼목에스폼,12.036,430.0,16.88,18.74,152.0,6.04
053700,삼보모터스,12.517,387.0,15.18,3.45,1153.0,46.06
009620,삼보산업,-63.459,2427.0,95.44,0.18,1647.0,65.81
023600,삼보판지,6.061,952.0,37.41,6.94,697.0,27.83
001470,삼부토건,-232.737,2529.0,99.45,-24.34,2209.0,88.28
028050,삼성E&A,17.756,201.0,7.87,9.75,475.0,18.95
448730,삼성FN리츠,0.459,1569.0,61.68,,,
006400,삼성SDI,2.775,1328.0,52.2,2.19,1363.0,54.46
006660,삼성공조,5.402,1031.0,40.52,5.6,859.0,34.31
028260,삼성물산,7.186,812.0,31.9,7.09,682.0,27.23
207940,삼성바이오로직스,10.449,522.0,20.5,29.03,51.0,2.0
032830,삼성생명,5.865,978.0,38.43,7.4,654.0,26.11
018260,삼성에스디에스,8.452,676.0,26.55,6.59,741.0,29.59
009150,삼성전기,8.251,695.0,27.3,7.14,678.0,27.07
005930,삼성전자,8.997,628.0,24.67,10.88,408.0,16.27
001360,삼성제약,-15.364,2071.0,81.43,-33.48,2260.0,90.32
010140,삼성중공업,1.505,1467.0,57.67,5.08,928.0,37.07
016360,삼성증권,12.892,362.0,14.2,8.95,530.0,21.15
068290,삼성출판사,6.337,917.0,36.03,-0.45,1697.0,67.81
029780,삼성카드,7.997,730.0,28.68,20.2,122.0,4.84
000810,삼성화재해상보험,13.084,349.0,13.69,11.69,366.0,14.59
006110,삼아알미늄,-3.753,1797.0,70.65,-3.81,1865.0,74.53
009300,삼아제약,10.503,519.0,20.38,25.6,67.0,2.64
145990,삼양사,7.456,787.0,30.92,5.0,946.0,37.78
003230,삼양식품,38.618,30.0,1.14,19.94,132.0,5.24
482630,삼양엔씨켐,11.321,467.0,18.33,9.73,478.0,19.07
036670,삼양케이씨아이,13.083,350.0,13.73,13.63,297.0,11.84
002170,삼양통상,2.542,1354.0,53.23,10.45,427.0,17.03
272550,삼양패키징,5.421,1027.0,40.36,7.53,643.0,25.67
000070,삼양홀딩스,3.089,1296.0,50.94,3.59,1125.0,44.94
003720,삼영,11.809,439.0,17.23,7.22,671.0,26.79
002810,삼영무역,10.679,505.0,19.83,3.82,1099.0,43.9
361670,삼영에스앤씨,-15.549,2074.0,81.55,-25.18,2217.0,88.6
054540,삼영엠텍,8.475,674.0,26.48,8.72,545.0,21.75
065570,삼영이엔씨,-106.949,2488.0,97.84,-16.43,2133.0,85.25
005680,삼영전자공업,2.095,1407.0,55.31,4.48,1002.0,40.02
023000,삼원강재,5.372,1036.0,40.72,3.42,1161.0,46.38
004380,삼익THK,0.764,1538.0,60.46,0.19,1646.0,65.77
002450,삼익악기,1.168,1502.0,59.05,2.58,1300.0,51.94
032280,삼일,1.962,1418.0,55.74,2.35,1331.0,53.18
002290,삼일기업공사,8.712,651.0,25.57,5.02,940.0,37.54
004440,삼일씨엔에스,-0.751,1661.0,65.3,-0.76,1717.0,68.61
000520,삼일제약,-3.704,1794.0,70.54,0.05,1662.0,66.41
009770,삼정펄프,15.762,254.0,9.95,2.97,1235.0,49.34
037460,삼지전자,15.858,250.0,9.8,3.44,1156.0,46.18
032750,삼진,9.093,615.0,24.15,4.55,992.0,39.62
054090,삼진엘앤디,-36.698,2323.0,91.35,-5.16,1916.0,76.57
005500,삼진제약,14.889,293.0,11.49,10.26,440.0,17.55
000250,삼천당제약,-1.568,1701.0,66.88,1.25,1498.0,59.86
004690,삼천리,7.082,825.0,32.42,2.23,1356.0,54.18
024950,삼천리자전거,1.036,1514.0,59.52,1.87,1409.0,56.3
038500,삼표시멘트,9.041,620.0,24.35,13.14,314.0,12.51
437730,삼현,10.151,544.0,21.36,5.49,880.0,35.15
017480,삼현철강,2.827,1322.0,51.97,1.59,1438.0,57.46
010960,삼호개발,2.327,1388.0,54.56,0.29,1632.0,65.21
046390,삼화네트웍스,3.25,1270.0,49.92,1.44,1462.0,58.42
004450,삼화왕관,7.375,798.0,31.35,6.36,762.0,30.43
009470,삼화전기,20.058,145.0,5.66,10.63,415.0,16.55
011230,삼화전자공업,-33.821,2300.0,90.44,-21.78,2188.0,87.45
001820,삼화콘덴서공업,8.601,660.0,25.92,6.04,802.0,32.03
000390,삼화페인트공업,4.846,1096.0,43.08,3.02,1223.0,48.86
027580,상보,-19.239,2131.0,83.79,-14.92,2106.0,84.17
038540,상상인,-31.437,2277.0,89.54,-24.69,2212.0,88.4
001290,상상인증권,-22.805,2175.0,85.52,-15.4,2114.0,84.49
041650,상신브레이크,7.824,751.0,29.5,3.57,1128.0,45.06
091580,상신이디피,0.424,1576.0,61.96,-3.26,1839.0,73.49
263810,상신전자,5.341,1040.0,40.87,1.7,1427.0,57.02
089980,상아프론테크,3.128,1291.0,50.75,3.41,1162.0,46.42
042940,상지건설,-27.359,2227.0,87.57,-106.55,2416.0,96.56
042600,새로닉스,-35.02,2310.0,90.83,3.6,1120.0,44.74
075180,새론오토모티브,4.078,1178.0,46.3,-4.07,1879.0,75.09
107600,새빗켐,-18.455,2123.0,83.48,-20.3,2177.0,87.01
411080,샌즈랩,-5.213,1842.0,72.42,-44.7,2315.0,92.52
252990,샘씨엔에스,2.697,1334.0,52.44,9.75,475.0,18.95
007540,샘표,3.201,1281.0,50.35,1.45,1460.0,58.34
248170,샘표식품,4.171,1167.0,45.87,1.6,1437.0,57.42
378800,샤페론,-85.169,2471.0,97.17,,,
294630,서남,-41.789,2350.0,92.41,-317.78,2472.0,98.8
038070,서린바이오,3.649,1220.0,47.95,1.26,1496.0,59.78
006730,서부T&D,5.778,988.0,38.83,25.6,67.0,2.64
079650,서산,-2.34,1735.0,68.21,-6.99,1969.0,78.69
100660,서암기계공업,0.603,1553.0,61.05,-3.05,1832.0,73.21
007860,서연,16.459,234.0,9.17,5.38,890.0,35.55
200880,서연이화,14.788,294.0,11.53,3.82,1099.0,43.9
019770,서연탑메탈,10.528,516.0,20.26,5.08,928.0,37.07
017390,서울도시가스,3.17,1284.0,50.47,-0.6,1709.0,68.29
043710,서울리거,16.295,238.0,9.32,-17.3,2151.0,85.97
092190,서울바이오시스,15.948,249.0,9.76,0.5,1606.0,64.17
046890,서울반도체,-0.279,1634.0,64.24,0.07,1659.0,66.29
004410,서울식품공업,-12.021,2016.0,79.27,-3.81,1865.0,74.53
063170,서울옥션,-8.438,1938.0,76.2,-16.46,2134.0,85.29
027040,서울전자통신,-10.173,1979.0,77.81,-6.23,1950.0,77.93
018680,서울제약,4.315,1156.0,45.44,2.85,1255.0,50.14
036120,서울평가정보,9.002,626.0,24.59,13.55,299.0,11.92
021050,서원,17.185,217.0,8.5,2.25,1350.0,53.94
093920,서원인텍,8.312,689.0,27.07,3.86,1092.0,43.62
189860,서전기전,3.504,1239.0,48.7,0.97,1535.0,61.34
178320,서진시스템,12.218,413.0,16.21,8.96,527.0,21.03
122690,서진오토모티브,4.129,1171.0,46.03,1.41,1471.0,58.78
140070,서플러스글로벌,2.541,1355.0,53.27,5.63,852.0,34.03
011370,서한,3.959,1189.0,46.73,3.53,1140.0,45.54
065710,서호전기,12.514,388.0,15.22,3.54,1137.0,45.42
008490,서흥,4.377,1148.0,45.12,5.18,912.0,36.43
035890,서희건설,17.528,205.0,8.03,16.0,213.0,8.48
357550,석경에이티,11.428,458.0,17.98,14.61,257.0,10.24
003100,선광,7.452,788.0,30.96,19.48,140.0,5.56
007610,선도전기,36.052,36.0,1.38,-23.97,2206.0,88.16
067370,선바이오,-0.378,1640.0,64.48,-6.14,1945.0,77.73
217620,선샤인푸드,286.291,1.0,0.0,-19.19,2169.0,86.69
171090,선익시스템,-47.863,2384.0,93.75,7.0,691.0,27.59
136490,선진,1.466,1474.0,57.95,7.38,656.0,26.19
086710,선진뷰티사이언스,13.406,333.0,13.06,13.41,307.0,12.24
014620,성광벤드,8.008,728.0,28.6,18.44,160.0,6.36
037350,성도이엔지,6.827,864.0,33.95,2.73,1270.0,50.74
014910,성문전자,6.931,847.0,33.28,2.3,1341.0,53.58
004980,성신양회,8.153,705.0,27.69,4.58,989.0,39.5
011300,성안머티리얼스,-111.284,2492.0,97.99,-39.47,2291.0,91.56
458650,성우,10.921,489.0,19.2,11.18,393.0,15.67
081580,성우전자,-3.973,1805.0,70.97,-3.47,1846.0,73.77
045300,성우테크론,3.226,1278.0,50.24,2.84,1256.0,50.18
015750,성우하이텍,7.747,764.0,30.02,4.85,959.0,38.3
365340,성일하이텍,-40.986,2345.0,92.21,-52.41,2341.0,93.56
000180,성창기업지주,-0.629,1651.0,64.91,-5.1,1912.0,76.41
080470,성창오토텍,12.313,405.0,15.89,3.25,1187.0,47.42
043260,성호전자,6.579,892.0,35.05,3.04,1218.0,48.66
148150,세경하이테크,,,,9.83,472.0,18.83
002420,세기상사,-10.988,1997.0,78.52,-6.17,1947.0,77.81
188260,세니젠,-42.138,2354.0,92.56,-21.26,2182.0,87.21
053060,세동,-3.178,1769.0,69.55,6.26,775.0,30.95
340440,세림B&G,6.934,846.0,33.24,5.56,865.0,34.55
017510,세명전기,6.103,945.0,37.14,20.99,109.0,4.32
004360,세방,7.795,756.0,29.7,1.78,1421.0,56.78
004490,세방전지,12.093,421.0,16.52,8.72,545.0,21.75
011560,세보엠이씨,15.504,262.0,10.27,4.72,975.0,38.94
396300,세아메카닉스,3.585,1227.0,48.23,-2.88,1825.0,72.93
001430,세아베스틸지주,0.996,1516.0,59.6,1.44,1462.0,58.42
306200,세아제강,12.993,355.0,13.93,11.21,390.0,15.55
003030,세아제강지주,4.638,1120.0,44.02,5.76,840.0,33.55
019440,세아특수강,3.35,1257.0,49.41,2.28,1345.0,53.74
058650,세아홀딩스,1.092,1509.0,59.32,1.65,1431.0,57.18
013000,세우글로벌,6.899,852.0,33.48,6.84,707.0,28.23
100700,세운메디칼,8.771,638.0,25.06,18.91,150.0,5.96
024830,세원물산,5.953,968.0,38.04,0.58,1594.0,63.69
091090,세원이앤씨,-27.552,2232.0,87.77,-9.92,2022.0,80.81
021820,세원정공,8.843,634.0,24.9,11.82,361.0,14.39
067830,세이브존I&C,2.637,1339.0,52.64,6.63,730.0,29.15
258830,세종메디칼,-376.686,2540.0,99.88,-2.49,1804.0,72.09
036630,세종텔레콤,-11.243,2002.0,78.72,-3.27,1841.0,73.57
039310,세중,1.783,1438.0,56.53,1.12,1513.0,60.46
075580,세진중공업,9.155,611.0,24.0,10.21,443.0,17.67
067770,세진티에스,6.893,854.0,33.56,5.59,860.0,34.35
053450,세코닉스,7.657,772.0,30.33,3.12,1205.0,48.14
222810,세토피아,-150.395,2512.0,98.78,-16.12,2129.0,85.09
252500,세화피앤씨,8.216,698.0,27.42,6.25,779.0,31.11
321370,센서뷰,-107.724,2489.0,97.88,-101.18,2413.0,96.44
347000,센코,5.982,962.0,37.8,7.58,637.0,25.43
331920,셀레믹스,56.965,10.0,0.35,-28.32,2235.0,89.32
352770,셀레스트라,-211.602,2525.0,99.29,-337.69,2474.0,98.88
471820,셀로맥스사이언스,10.229,540.0,21.2,25.43,70.0,2.76
049180,셀루메드,-198.371,2521.0,99.13,-5.29,1924.0,76.89
299660,셀리드,-26.738,2219.0,87.25,-287.64,2465.0,98.52
108860,셀바스AI,-0.473,1645.0,64.67,0.71,1575.0,62.93
208370,셀바스헬스케어,5.088,1069.0,42.01,10.33,433.0,17.27
318160,셀바이오휴먼텍,9.626,579.0,22.74,14.21,274.0,10.92
308430,셀비온,-39.199,2338.0,91.94,-311.67,2471.0,98.76
068270,셀트리온,2.414,1375.0,54.05,13.83,290.0,11.56
068760,셀트리온제약,5.679,998.0,39.22,7.79,621.0,24.79
068940,셀피글로벌,-10.027,1976.0,77.69,-5.06,1910.0,76.33
007720,소노스퀘어,-9.626,1971.0,77.5,0.49,1607.0,64.21
060230,소니드,-77.212,2459.0,96.7,-22.55,2195.0,87.72
290690,소룩스,-58.22,2412.0,94.85,-13.06,2075.0,82.93
950200,소마젠,-20.034,2142.0,84.23,-11.98,2057.0,82.21
032680,소프트센,-4.229,1815.0,71.36,-2.3,1794.0,71.69
258790,소프트캠프,0.285,1586.0,62.35,-10.84,2044.0,81.69
066910,손오공,-38.274,2332.0,91.7,-29.53,2242.0,89.6
215090,솔디펜스,34.296,38.0,1.46,13.94,285.0,11.36
336370,솔루스첨단소재,-3.972,1804.0,70.93,-9.53,2015.0,80.53
248070,솔루엠,9.035,621.0,24.39,4.33,1025.0,40.94
035610,솔본,23.019,113.0,4.41,22.43,93.0,3.68
357780,솔브레인,12.229,411.0,16.13,19.45,141.0,5.6
036830,솔브레인홀딩스,4.046,1182.0,46.46,16.55,199.0,7.92
304100,솔트룩스,-8.013,1928.0,75.81,-14.44,2097.0,83.81
328380,솔트웨어,-0.678,1655.0,65.07,-2.95,1827.0,73.01
004430,송원산업,6.169,937.0,36.82,5.87,827.0,33.03
086980,쇼박스,23.135,112.0,4.37,26.34,62.0,2.44
017550,수산세보틱스,5.101,1067.0,41.94,6.1,798.0,31.87
050960,수산아이앤티,5.141,1063.0,41.78,21.26,105.0,4.16
126720,수산인더스트리,7.737,766.0,30.09,13.73,293.0,11.68
084180,수성웹툰,-8.233,1934.0,76.04,-0.45,1697.0,67.81
253840,수젠텍,-14.656,2060.0,81.0,-218.1,2453.0,98.04
298830,슈어소프트테크,9.975,554.0,21.75,8.88,535.0,21.35
236200,슈프리마,14.741,297.0,11.64,21.51,103.0,4.08
094840,슈프리마에이치큐,7.061,828.0,32.53,12.26,342.0,13.63
192440,슈피겐코리아,5.649,1000.0,39.3,4.67,982.0,39.22
424960,스마트레이더시스템,-34.198,2302.0,90.52,-142.62,2429.0,97.08
099440,스맥,18.73,175.0,6.85,11.9,356.0,14.19
276040,스코넥,-33.08,2290.0,90.05,-168.18,2438.0,97.44
204210,스타에스엠리츠,-16.195,2086.0,82.02,,,
060240,스타코링크,-161.293,2514.0,98.86,-40.17,2295.0,91.72
115570,스타플렉스,7.181,813.0,31.94,-0.2,1684.0,67.29
330730,스톤브릿지벤처스,2.631,1340.0,52.68,23.8,80.0,3.16
352090,스톰테크,16.738,224.0,8.77,18.57,157.0,6.24
253450,스튜디오드래곤,4.627,1121.0,44.06,6.62,733.0,29.27
408900,스튜디오미르,0.285,1586.0,62.35,-10.83,2043.0,81.65
204630,스튜디오산타클로스,-22.719,2174.0,85.48,-98.27,2410.0,96.32
415380,스튜디오삼익,13.406,333.0,13.06,3.69,1111.0,44.38
026890,스틱인베스트먼트,3.721,1215.0,47.76,16.89,190.0,7.56
013810,스페코,-3.645,1791.0,70.42,-20.94,2181.0,87.17
347700,스피어,-84.528,2470.0,97.13,-249.16,2457.0,98.2
049830,승일,2.49,1362.0,53.54,1.58,1440.0,57.54
020710,시공테크,21.048,127.0,4.96,4.37,1020.0,40.74
033170,시그네틱스,-54.42,2403.0,94.49,-21.87,2189.0,87.49
048870,시너지이노베이션,7.929,739.0,29.03,17.78,170.0,6.76
025320,시노펙스,18.559,180.0,7.04,8.91,533.0,21.27
134790,시디즈,1.394,1477.0,58.06,-1.61,1757.0,70.21
340810,시선AI,-69.394,2443.0,96.07,-72.27,2380.0,95.12
269620,시스웍,0.0,1603.0,63.02,-14.31,2095.0,83.73
000480,시알홀딩스,0.293,1585.0,62.31,2.15,1367.0,54.62
056090,시지메드텍,-0.17,1631.0,64.12,-3.22,1837.0,73.41
429270,시지트로닉스,-21.675,2161.0,84.97,-51.63,2335.0,93.32
418250,시큐레터,-82.096,2465.0,96.93,-514.5,2484.0,99.28
131090,시큐브,6.673,880.0,34.58,28.33,55.0,2.16
462870,시프트업,31.302,44.0,1.69,68.13,4.0,0.12
016590,신대양제지,4.825,1098.0,43.15,4.45,1007.0,40.22
290520,신도기연,-0.978,1670.0,65.66,-38.65,2286.0,91.36
029530,신도리코,7.122,821.0,32.26,5.91,819.0,32.71
004970,신라교역,6.842,863.0,33.91,3.31,1173.0,46.86
001000,신라섬유,-2.072,1727.0,67.9,11.36,383.0,15.27
025870,신라에스지,0.696,1542.0,60.62,1.34,1482.0,59.22
215600,신라젠,-28.05,2239.0,88.04,-681.7,2496.0,99.76
065350,신성델타테크,2.384,1377.0,54.13,2.99,1231.0,49.18
416180,신성에스티,7.114,822.0,32.3,6.93,698.0,27.87
011930,신성이엔지,-5.815,1864.0,73.29,0.86,1551.0,61.98
005390,신성통상,16.239,243.0,9.52,8.08,595.0,23.75
004170,신세계,2.935,1307.0,51.38,7.26,669.0,26.71
035510,신세계I&C,8.56,665.0,26.12,5.91,819.0,32.71
031430,신세계인터내셔날,3.848,1206.0,47.4,2.05,1383.0,55.26
031440,신세계푸드,3.839,1207.0,47.44,1.35,1479.0,59.1
006880,신송홀딩스,5.226,1053.0,41.38,5.1,924.0,36.91
162300,신스틸,8.54,666.0,26.16,2.71,1273.0,50.86
290560,신시웨이,12.084,424.0,16.64,20.14,123.0,4.88
002800,신신제약,7.538,784.0,30.8,6.48,753.0,30.07
005800,신영와코루,1.063,1512.0,59.44,1.4,1473.0,58.86
001720,신영증권,9.268,605.0,23.76,5.52,875.0,34.95
009270,신원,2.564,1352.0,53.15,2.7,1276.0,50.98
017000,신원종합개발,5.303,1046.0,41.11,5.78,838.0,33.47
002700,신일전자,1.762,1441.0,56.65,2.26,1349.0,53.9
012790,신일제약,10.164,542.0,21.28,17.02,186.0,7.4
138070,신진에스엠,0.928,1524.0,59.91,2.39,1324.0,52.9
226330,신테카바이오,-25.683,2208.0,86.82,,,
002870,신풍,0.431,1574.0,61.88,-19.17,2168.0,86.65
019170,신풍제약,-5.814,1863.0,73.25,-9.25,2009.0,80.29
481850,신한글로벌액티브리츠,-11.724,2010.0,79.03,,,
404990,신한서부티엔디리츠,3.525,1235.0,48.54,,,
293940,신한알파리츠,1.59,1461.0,57.44,,,
055550,신한지주,7.917,740.0,29.07,15.41,230.0,9.16
056700,신화인터텍,0.909,1528.0,60.07,2.35,1331.0,53.18
187270,신화콘텍,11.787,442.0,17.35,13.4,308.0,12.28
004080,신흥,4.538,1134.0,44.57,6.17,785.0,31.35
243840,신흥에스이씨,6.308,921.0,36.19,3.04,1218.0,48.66
257720,실리콘투,60.896,7.0,0.24,19.89,133.0,5.28
222800,심텍,-6.757,1887.0,74.19,-3.81,1865.0,74.53
036710,심텍홀딩스,-32.203,2284.0,89.81,-10.1,2025.0,80.93
444530,심플랫폼,0.0,1603.0,63.02,-1.98,1773.0,70.85
160980,싸이맥스,9.169,610.0,23.96,14.18,275.0,10.96
356890,싸이버원,28.412,60.0,2.32,23.68,83.0,3.28
217330,싸이토젠,-33.463,2294.0,90.2,-97.75,2408.0,96.24
102280,쌍방울,-9.616,1967.0,77.34,-2.49,1804.0,72.09
004770,써니전자,5.356,1037.0,40.76,20.11,126.0,5.0
208640,썸에이지,-28.332,2243.0,88.2,-72.76,2381.0,95.16
222420,쎄노텍,-7.038,1895.0,74.51,3.03,1222.0,48.82
037760,쎄니트,-0.729,1658.0,65.18,2.46,1314.0,52.5
099320,쎄트렉아이,2.826,1323.0,52.01,-1.79,1766.0,70.57
049960,쎌바이오텍,12.816,366.0,14.36,13.62,298.0,11.88
088280,쏘닉스,-5.188,1841.0,72.38,-26.74,2224.0,88.88
403550,쏘카,-15.693,2077.0,81.67,-2.27,1791.0,71.57
050890,쏠리드,15.518,261.0,10.23,10.61,418.0,16.67
394800,쓰리빌리언,-32.812,2288.0,89.97,-128.53,2426.0,96.96
177900,쓰리에이로직스,24.548,101.0,3.93,9.66,484.0,19.31
475400,씨메스,-28.795,2247.0,88.36,-207.42,2450.0,97.92
109670,씨싸이트,0.357,1579.0,62.08,0.72,1573.0,62.85
066790,씨씨에스,-3.461,1781.0,70.02,-4.63,1897.0,75.81
222080,씨아이에스,15.094,283.0,11.09,11.67,367.0,14.63
004920,씨아이테크,-0.162,1630.0,64.08,-4.32,1890.0,75.53
352480,씨앤씨인터내셔널,17.149,218.0,8.54,10.24,442.0,17.63
264660,씨앤지하이테크,5.943,969.0,38.08,8.56,555.0,22.15
352700,씨앤투스,1.209,1498.0,58.89,1.92,1398.0,55.86
458870,씨어스테크놀로지,-60.13,2420.0,95.16,-107.18,2417.0,96.6
297090,씨에스베어링,2.795,1326.0,52.12,2.0,1390.0,55.54
112610,씨에스윈드,13.401,336.0,13.18,8.31,573.0,22.87
